ID,COD_BARRIO,BARRIO,links_barrio,COD_DISTRITO,DISTRITO,links_district,ESTADO,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,CODIGO_INTERNO,MODELO
518145,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.49778009,-3.68982,CALLE,AFUERAS A VALVERDE,22,28034,270159,50_LTS_EX
518149,117,Abrantes,https://wikidata.org/entity/Q3773949,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.38101015,-3.72582004,CALLE,FARO,1,28025,270164,50_LTS_EX
518151,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37373011,-3.71654005,AVENIDA,POBLADOS,128,28041,270166,50_LTS_EX
517862,071,Gaztambide,https://wikidata.org/entity/Q10288587,07,Chamberí,https://wikidata.org/entity/Q1763370,OPERATIVO,40.43174816,-3.71357302,CALLE,RODRIGUEZ SAN PEDRO,45,28015,269864,50_LTS_EX
517861,083,Peñagrande,https://wikidata.org/entity/Q3319582,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47357915,-3.72470399,CALLE,DOCTOR RAMON CASTROVIEJO,73,28035,269863,50_LTS_EX
517867,071,Gaztambide,https://wikidata.org/entity/Q10288587,07,Chamberí,https://wikidata.org/entity/Q1763370,OPERATIVO,40.43201617,-3.71680797,CALLE,RODRIGUEZ SAN PEDRO,72,28015,269869,50_LTS_EX
517866,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,OPERATIVO,40.42010409,-3.63142404,CALLE,NICOLAS SALMERON,15,28017,269868,50_LTS_EX
517873,133,Palomeras Bajas,https://wikidata.org/entity/Q10343902,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,OPERATIVO,40.39070115,-3.66015403,CALLE,PAYASO FOFO,9,28018,269875,50_LTS_EX
517876,133,Palomeras Bajas,https://wikidata.org/entity/Q10343902,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,OPERATIVO,40.39062015,-3.65771994,CALLE,TENIENTE MUÑOZ DIAZ,10,28018,269878,50_LTS_EX
517877,133,Palomeras Bajas,https://wikidata.org/entity/Q10343902,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,OPERATIVO,40.39149516,-3.65413901,AVENIDA,BUENOS AIRES,2,28038,269879,50_LTS_EX
517882,133,Palomeras Bajas,https://wikidata.org/entity/Q10343902,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,OPERATIVO,40.38238316,-3.65523897,CALLE,CLEOPATRA,14 J,28018,269884,50_LTS_EX
518150,117,Abrantes,https://wikidata.org/entity/Q3773949,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.38397009,-3.72361997,PLAZA,SETUBAL,1,28025,270165,50_LTS_EX
518152,117,Abrantes,https://wikidata.org/entity/Q3773949,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.38352615,-3.72047095,CALLE,VIA LUSITANA,1,28025,270167,50_LTS_EX
518157,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.5021821,-3.69024594,CALLE,ALONSO QUIJANO,42,28034,270172,50_LTS_EX
518158,115,Puerta Bonita,https://wikidata.org/entity/Q3813762,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.38777008,-3.73142998,AVENIDA,OPORTO,89,28019,270173,50_LTS_EX
518160,126,El Zofío,https://wikidata.org/entity/Q71751,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38511108,-3.71557204,CALLE,MARCELO USERA,167,28026,270175,50_LTS_EX
518163,113,San Isidro,https://wikidata.org/entity/Q3813733,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.39180017,-3.73087997,CALLE,ANADE,10,28019,270178,50_LTS_EX
518165,023,La Chopera,https://wikidata.org/entity/Q3773750,02,Arganzuela,https://wikidata.org/entity/Q2000929,OPERATIVO,40.39450011,-3.70000995,PASEO,CHOPERA,6,28045,270181,50_LTS_EX
518164,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50134012,-3.69010997,PLAZA,TRES OLIVOS,25,28034,270180,50_LTS_EX
518166,023,La Chopera,https://wikidata.org/entity/Q3773750,02,Arganzuela,https://wikidata.org/entity/Q2000929,OPERATIVO,40.39563012,-3.70151,PASEO,CHOPERA,4,28045,270182,50_LTS_EX
517884,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47768808,-3.70908402,PLAZA,VERIN,4,28029,269886,50_LTS_EX
517885,133,Palomeras Bajas,https://wikidata.org/entity/Q10343902,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,OPERATIVO,40.38330915,-3.65979594,CALLE,LA DILIGENCIA,8 N,28018,269887,50_LTS_EX
517889,208,"Calle del Salvador, Madrid",https://wikidata.org/entity/Q38366642,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.44727014,-3.64553004,CALLE,GENERAL ARANAZ,82,28027,269892,50_LTS_EX
517894,133,Palomeras Bajas,https://wikidata.org/entity/Q10343902,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,OPERATIVO,40.38413513,-3.65710302,CALLE,PUERTO DE VIÑAMALA,8,28018,269897,50_LTS_EX
517895,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48005013,-3.71223099,AVENIDA,BETANZOS,75,28029,269898,50_LTS_EX
517901,072,Arapiles,https://wikidata.org/entity/Q10856744,07,Chamberí,https://wikidata.org/entity/Q1763370,OPERATIVO,40.43861314,-3.70616105,CALLE,CEA BERMUDEZ,3,28003,269904,50_LTS_EX
517902,073,Trafalgar,https://wikidata.org/entity/Q10384027,07,Chamberí,https://wikidata.org/entity/Q1763370,OPERATIVO,40.43726015,-3.70410996,CALLE,BRAVO MURILLO,34,28015,269905,50_LTS_EX
517914,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47528014,-3.70827996,AVENIDA,EL FERROL,47,28029,269917,50_LTS_EX
518167,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50456711,-3.68825301,CALLE,CABALLERO DE LA BLANCA LUNA,5,28034,270183,50_LTS_EX
518169,174,Los Rosales,https://wikidata.org/entity/Q10319807,17,Villaverde,https://wikidata.org/entity/Q919536,OPERATIVO,40.35212014,-3.69190002,CARRETERA,VILLAVERDE A VALLECAS,1,28041,270185,50_LTS_EX
518170,174,Los Rosales,https://wikidata.org/entity/Q10319807,17,Villaverde,https://wikidata.org/entity/Q919536,OPERATIVO,40.35371017,-3.68944002,CARRETERA,VILLAVERDE A VALLECAS,3,28041,270186,50_LTS_EX
518172,022,Las Acacias,https://wikidata.org/entity/Q3319190,02,Arganzuela,https://wikidata.org/entity/Q2000929,OPERATIVO,40.40283909,-3.70596502,PASEO,ESPERANZA,8 D,28005,270188,50_LTS_EX
518173,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.51001112,-3.67850003,CALLE,ISABEL COLBRAND,20 E,28050,270189,50_LTS_EX
518176,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.51101713,-3.678657,CALLE,ISABEL COLBRAND,20 A,28050,270192,50_LTS_EX
518177,021,Imperial,https://wikidata.org/entity/Q3773740,02,Arganzuela,https://wikidata.org/entity/Q2000929,OPERATIVO,40.40659512,-3.72024194,CALLE,BERCIAL,7,28005,270193,50_LTS_EX
518181,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.5119341,-3.67826598,CALLE,MARIA TUBAU,17 F,28050,270197,50_LTS_EX
518183,174,Los Rosales,https://wikidata.org/entity/Q10319807,17,Villaverde,https://wikidata.org/entity/Q919536,OPERATIVO,40.34755014,-3.68880997,CALLE,BENITA LOPEZ,66,28021,270199,50_LTS_EX
518184,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50261011,-3.67712003,CALLE,PUENTE LA REINA,52,28050,270200,50_LTS_EX
518185,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50592711,-3.67797898,CALLE,CASTIELLO DE JACA,37,28050,270201,50_LTS_EX
518189,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50828017,-3.67592995,CALLE,CAPISCOL,5,28050,270205,50_LTS_EX
518190,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.5062231,-3.67624898,CALLE,GRAÑON,18,28050,270206,50_LTS_EX
518191,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50597413,-3.67463897,AVENIDA,CAMINO DE SANTIAGO,45 G,28050,270207,50_LTS_EX
518192,174,Los Rosales,https://wikidata.org/entity/Q10319807,17,Villaverde,https://wikidata.org/entity/Q919536,OPERATIVO,40.35080211,-3.68959104,CALLE,JOSE DEL PINO,54,28021,270208,50_LTS_EX
518197,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50158912,-3.67204395,CALLE,CARDEÑUELA RIOPICO,9 D,28050,270213,50_LTS_EX
518198,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.4998391,-3.67740502,CALLE,VILLAVA,7,28050,270214,50_LTS_EX
518201,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48675015,-3.71990001,CALLE,CERRO MINGUETE,11 A,28035,270217,50_LTS_EX
518209,088,El Goloso,https://wikidata.org/entity/Q10271137,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50728414,-3.69376095,CALLE,MONASTERIO DE LIEBANA,5 B,28049,270225,50_LTS_EX
518211,088,El Goloso,https://wikidata.org/entity/Q10271137,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50858114,-3.693043,AVENIDA,MONASTERIO DE SILOS,76,28049,270227,50_LTS_EX
518214,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48989012,-3.72175002,CALLE,COLLADO DE MARICHIVA,39,28035,270230,50_LTS_EX
518215,088,El Goloso,https://wikidata.org/entity/Q10271137,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.5122371,-3.68901097,AVENIDA,SANTUARIO DE VALVERDE,128,28049,270231,50_LTS_EX
518219,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50588214,-3.67309604,AVENIDA,CAMINO DE SANTIAGO,45 G,28050,270235,50_LTS_EX
518220,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50475909,-3.67109694,PASEO,SAN MILLAN DE LA COGOLLA,9,28050,270236,50_LTS_EX
518225,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50385717,-3.66888295,PASEO,SAN MILLAN DE LA COGOLLA,14,28050,270241,50_LTS_EX
518223,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48681113,-3.72797096,CALLE,MIRADOR DE LA REINA,1 A,28035,270239,50_LTS_EX
518226,088,El Goloso,https://wikidata.org/entity/Q10271137,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.51157715,-3.69373295,AVENIDA,SANTUARIO DE VALVERDE,71,28049,270242,50_LTS_EX
518222,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50373115,-3.66959502,CALLE,CARDEÑUELA RIOPICO,9 E,28050,270238,50_LTS_EX
518227,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.49162016,-3.71292997,CALLE,LA MASO,53 B,28034,270243,50_LTS_EX
518228,088,El Goloso,https://wikidata.org/entity/Q10271137,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50918613,-3.697154,AVENIDA,SANTUARIO DE VALVERDE,49,28049,270244,50_LTS_EX
518230,088,El Goloso,https://wikidata.org/entity/Q10271137,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.51027113,-3.696517,CALLE,MONASTERIO DE OSEIRA,15,28049,270247,50_LTS_EX
518231,088,El Goloso,https://wikidata.org/entity/Q10271137,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.51138912,-3.69532402,CALLE,MONASTERIO DE OSEIRA,28 A,28049,270249,50_LTS_EX
517916,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47412009,-3.70825998,AVENIDA,EL FERROL,34,28029,269919,50_LTS_EX
517918,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47557012,-3.70414005,CALLE,GINZO DE LIMIA,7,28029,269921,50_LTS_EX
517920,191,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,19,Vicálvaro,https://wikidata.org/entity/Q589403,OPERATIVO,40.40074017,-3.60883001,CALLE,PRAT,55,28032,269924,50_LTS_EX
517915,062,Cuatro Caminos,https://wikidata.org/entity/Q5824684,06,Tetuán,https://wikidata.org/entity/Q1773540,OPERATIVO,40.44890213,-3.700048,CALLE,OVIEDO,20,28020,269918,50_LTS_EX
517922,191,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,19,Vicálvaro,https://wikidata.org/entity/Q589403,OPERATIVO,40.40414613,-3.60591697,CALLE,AMBROZ,1,28032,269926,50_LTS_EX
517921,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47274109,-3.70608197,CALLE,RIBADAVIA,16,28029,269925,50_LTS_EX
517923,106,Cuatro Vientos,https://wikidata.org/entity/Q5191881,10,Latina,https://wikidata.org/entity/Q794954,OPERATIVO,40.36828613,-3.76464594,AVENIDA,PESETA,15 A,28054,269928,50_LTS_EX
517924,085,La Paz,https://wikidata.org/entity/Q5869740,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.4771701,-3.70195004,CALLE,MELCHOR FERNANDEZ ALMAGRO,28,28029,269929,50_LTS_EX
517925,085,La Paz,https://wikidata.org/entity/Q5869740,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47682916,-3.69873097,CALLE,VILLA DE MARIN,20,28029,269930,50_LTS_EX
518234,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.49172916,-3.70865395,CALLE,MORALZARZAL,56,28034,270253,50_LTS_EX
518235,088,El Goloso,https://wikidata.org/entity/Q10271137,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50655313,-3.70535898,CALLE,MONASTERIO DE GUADALUPE,6,28049,270254,50_LTS_EX
518236,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48822015,-3.71667996,CALLE,VALLE DE ENMEDIO,1,28035,270255,50_LTS_EX
518237,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.49068914,-3.70743895,CALLE,SALOU,5,28034,270256,50_LTS_EX
518238,088,El Goloso,https://wikidata.org/entity/Q10271137,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50578716,-3.70808902,AVENIDA,SANTUARIO DE VALVERDE,8,28049,270257,50_LTS_EX
518241,088,El Goloso,https://wikidata.org/entity/Q10271137,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50451009,-3.70991994,AVENIDA,MONASTERIO DE EL ESCORIAL,8,28049,270260,50_LTS_EX
518242,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50580116,-3.66656594,CALLE,PALAS DE REY,22,28050,270261,50_LTS_EX
518243,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.49101012,-3.71373995,CALLE,LA MASO,67,28034,270262,50_LTS_EX
517909,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47898108,-3.70517602,PLAZA,MONDARIZ,1,28029,269912,50_LTS_EX
517910,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47854012,-3.70494997,PLAZA,MONDARIZ,6,28029,269913,50_LTS_EX
517926,106,Cuatro Vientos,https://wikidata.org/entity/Q5191881,10,Latina,https://wikidata.org/entity/Q794954,OPERATIVO,40.37072716,-3.76497095,CALLE,CLARINETES,21,28054,269931,50_LTS_EX
517929,085,La Paz,https://wikidata.org/entity/Q5869740,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47535009,-3.70012694,CALLE,SINESIO DELGADO,22,28029,269935,50_LTS_EX
517930,051,El Viso,https://wikidata.org/entity/Q4778,05,Chamartín,https://wikidata.org/entity/Q1766348,OPERATIVO,40.44842016,-3.67812999,CALLE,PRINCIPE DE VERGARA,197,28002,269936,50_LTS_EX
517931,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36260808,-3.75816999,AVENIDA,PESETA,59,28054,269937,50_LTS_EX
517932,085,La Paz,https://wikidata.org/entity/Q5869740,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47895411,-3.70079698,CALLE,FINISTERRE,38,28029,269938,50_LTS_EX
517934,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36488008,-3.75894005,CALLE,PLAZA MAYOR DE SALAMANCA,3,28054,269941,50_LTS_EX
517935,211,Alameda de Osuna,https://wikidata.org/entity/Q760737,21,Barajas,https://wikidata.org/entity/Q807230,OPERATIVO,40.4564811,-3.59478895,CALLE,JOAQUIN IBARRA,28,28042,269942,50_LTS_EX
518249,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50910012,-3.67301998,CALLE,RABANAL DEL CAMINO,17,28050,270269,50_LTS_EX
518250,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50328012,-3.69945799,AVENIDA,SANTUARIO DE VALVERDE,46,28049,270270,50_LTS_EX
518251,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48809211,-3.73133796,CALLE,MARIA DE MAEZTU,7,28035,270271,50_LTS_EX
518255,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.50975913,-3.67525797,CALLE,FROMISTA,11,28050,270275,50_LTS_EX
518256,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.49524413,-3.71479094,CALLE,MORALZARZAL,71,28034,270276,50_LTS_EX
518257,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.49934416,-3.70881197,CALLE,COSTA BRAVA,14 B,28034,270278,50_LTS_EX
518258,086,Valverde,https://wikidata.org/entity/Q31132,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.51069013,-3.66964995,CALLE,TRIACASTELA,6,28050,270279,50_LTS_EX
518260,087,Mirasierra,https://wikidata.org/entity/Q31134,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.49823015,-3.70953994,CALLE,COSTA BRAVA,41,28034,270281,50_LTS_EX
517936,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36595013,-3.75957994,CALLE,LONJA DE LA SEDA,28,28054,269943,50_LTS_EX
517941,085,La Paz,https://wikidata.org/entity/Q5869740,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47933011,-3.69246296,AVENIDA,MONFORTE DE LEMOS,8,28029,269948,50_LTS_EX
517942,085,La Paz,https://wikidata.org/entity/Q5869740,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.47943116,-3.69347402,AVENIDA,MONFORTE DE LEMOS,13,28029,269949,50_LTS_EX
517943,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36396011,-3.76074397,CALLE,PARQUE DE GARAJONAI,11,28054,269950,50_LTS_EX
517950,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36514009,-3.76223996,CALLE,PALMERAL DE ELCHE,6,28054,269957,50_LTS_EX
517955,085,La Paz,https://wikidata.org/entity/Q5869740,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48329815,-3.69523098,CALLE,JULIO PALACIOS,35,28029,269962,50_LTS_EX
517954,054,Hispanoamérica,https://wikidata.org/entity/Q3814573,05,Chamartín,https://wikidata.org/entity/Q1766348,OPERATIVO,40.45171012,-3.67511997,AVENIDA,RAMON Y CAJAL,2,28016,269961,50_LTS_EX
517957,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.3646801,-3.76331799,AVENIDA,PESETA,22,28054,269964,50_LTS_EX
517958,085,La Paz,https://wikidata.org/entity/Q5869740,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48109412,-3.69212301,CALLE,ARZOBISPO MORCILLO,3,28029,269965,50_LTS_EX
517956,085,La Paz,https://wikidata.org/entity/Q5869740,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48287011,-3.69369004,CALLE,JULIO PALACIOS,14,28029,269963,50_LTS_EX
517961,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36158012,-3.76779998,CALLE,PINAR DE SAN JOSE,66,28054,269968,50_LTS_EX
517963,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.3597901,-3.75820002,CALLE,MORALES,25 D,28054,269970,50_LTS_EX
517962,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36097009,-3.75643005,CALLE,MORALES,10 A,28054,269969,50_LTS_EX
517969,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36132011,-3.76203994,CALLE,PATRIMONIO DE LA HUMANIDAD,27,28054,269976,50_LTS_EX
517970,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.3623401,-3.76013995,AVENIDA,PESETA,40 A,28054,269977,50_LTS_EX
517972,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.3648101,-3.75747998,CALLE,PLAZA MAYOR DE SALAMANCA,2,28054,269979,50_LTS_EX
517974,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36641016,-3.75723996,CALLE,ALZINA,37,28054,269981,50_LTS_EX
517975,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36736209,-3.75348402,AVENIDA,CARABANCHEL ALTO,96,28044,269982,50_LTS_EX
517976,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36858012,-3.75451996,CALLE,ALFREDO ALEIX,18,28044,269983,50_LTS_EX
517979,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36617617,-3.75360296,AVENIDA,CARABANCHEL ALTO,112,28054,269986,50_LTS_EX
517987,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36156613,-3.74876096,CALLE,ONCE VIGAS,15,28054,269995,50_LTS_EX
517988,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36301409,-3.74595496,AVENIDA,PESETA,114,28054,269996,50_LTS_EX
517990,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36314013,-3.74008004,CALLE,CALDERILLA,19,28054,269998,50_LTS_EX
517994,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36261615,-3.73727503,CALLE,REAL,15,28054,270002,50_LTS_EX
517997,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48120608,-3.71097395,CALLE,SANTIAGO DE COMPOSTELA,72,28034,270005,50_LTS_EX
517996,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48098113,-3.71120895,CALLE,SANTIAGO DE COMPOSTELA,72,28034,270004,50_LTS_EX
517998,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36356014,-3.74105005,CALLE,TRESETA,39,28054,270006,50_LTS_EX
518001,084,PILAR,,08,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,OPERATIVO,40.48227415,-3.71159496,CALLE,FERMIN CABALLERO,67,28034,270009,50_LTS_EX
518002,116,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.36434917,-3.74491898,CALLE,TRENTIN,3,28054,270010,50_LTS_EX
