ID,BARRIO,same_as_wikidata_barrio,DISTRITO,same_as_wikidata_distrito,ESTADO,CLASE-VIAL,NOMBRE-VIA,CODIGO-POSTAL,FECHA-INSTALACION,MODELO
7185591,Santa Eugenia,http://wikidata.org/entity/Q390463,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"VIRGEN DE LAS VIÑAS, 15",28031,2020-10-29,MU-51
7185628,Bellas Vistas,http://wikidata.org/entity/Q11908929,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,CALLE,"CASTILLA, 12",28039,2020-02-21,MU-51
7185633,Bellas Vistas,http://wikidata.org/entity/Q11908929,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,CALLE,"CASTILLA, 12",28039,2020-02-21,MU-51
7185636,Bellas Vistas,http://wikidata.org/entity/Q11908929,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,CALLE,"GOIRI, 22",28039,2020-02-21,MU-51
7185657,San Fermín (Madrid),http://wikidata.org/entity/Q71758,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,CALLE,"SILVINA, 2",28041,2021-12-04,MU-51
7185659,San Fermín (Madrid),http://wikidata.org/entity/Q71758,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,CALLE,"SILVINA, 2",28041,2021-12-04,MU-51
7185661,Orcasur,http://wikidata.org/entity/Q10341270,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,CALLE,"EDUARDO BARREIROS, 17",28041,2021-12-04,MU-51
7185664,Orcasur,http://wikidata.org/entity/Q10341270,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,CALLE,"EDUARDO BARREIROS, 17",28041,2021-12-04,MU-51
7185667,VILLAVERDE ALTO-CASCO H.VILLAVERDE,,Villaverde,http://wikidata.org/entity/Q919536,OPERATIVO,PLAZA,"PUERTA DEL SOL, 1 B",28013,2021-12-04,MU-51
7185669,VILLAVERDE ALTO-CASCO H.VILLAVERDE,,Villaverde,http://wikidata.org/entity/Q919536,OPERATIVO,PLAZA,"PUERTA DEL SOL, 1",28013,2021-12-04,MU-51
7185671,La Guindalera,http://wikidata.org/entity/Q3814559,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,AVENIDA,"BRASILIA, 11",28028,2020-11-03,MU-51
7185923,Corralejos,http://wikidata.org/entity/Q10260772,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,AVENIDA,"PARTENON, 10",28042,2020-10-30,MU-51
7186685,Hispanoamérica,http://wikidata.org/entity/Q3814573,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"PADRE DAMIAN, 34",28036,2020-11-04,MU-51
7186689,Hispanoamérica,http://wikidata.org/entity/Q3814573,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"PADRE DAMIAN, 34",28036,2020-11-04,MU-51
7186764,Castellana,http://wikidata.org/entity/Q4781,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,CALLE,"JOSE ORTEGA Y GASSET, 24",28006,2020-11-04,MU-51
7186766,Castellana,http://wikidata.org/entity/Q4781,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,CALLE,"JOSE ORTEGA Y GASSET, 24",28006,2020-11-04,MU-51
7186815,Entrevías,http://wikidata.org/entity/Q71756,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,RONDA,"SUR, 4 B",28053,2020-11-10,MU-51
7186817,Entrevías,http://wikidata.org/entity/Q71756,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,RONDA,"SUR, 4 B",28053,2020-11-10,MU-51
8191698,Palomeras Sureste,http://wikidata.org/entity/Q10343901,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"TRANVIA DE ARGANDA, 1",28031,2021-12-04,MU-51
8191701,Palomeras Sureste,http://wikidata.org/entity/Q10343901,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"TRANVIA DE ARGANDA, 1",28031,2021-12-04,MU-51
8191707,La Guindalera,http://wikidata.org/entity/Q3814559,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,CALLE,"ALCALA, 237",28028,,MU-51
8191737,Valdeacederas,http://wikidata.org/entity/Q10388711,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,Avenida,"EL FERROL, 32",28029,,MU-51
8191742,Valdeacederas,http://wikidata.org/entity/Q10388711,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,Calle,"Miramelindos, 286",28029,,MU-51
8191744,Valdeacederas,http://wikidata.org/entity/Q10388711,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,Calle,"Miramelindos, 286",28029,,MU-51
8191743,Valdeacederas,http://wikidata.org/entity/Q10388711,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,Calle,"Miramelindos, 286",28029,,MU-51
8191802,Lista,http://wikidata.org/entity/Q4779,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,CALLE,"MARIA DE MOLINA, 62",28006,,MU-51
8192328,Palomeras Bajas,http://wikidata.org/entity/Q10343902,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"MARIA TERESA ROBLEDO, 3",28018,2021-12-12,MU-51
8192334,Palomeras Sureste,http://wikidata.org/entity/Q10343901,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,AVENIDA,"MIGUEL HERNANDEZ, 11",28038,2018-11-29,ACB
8192714,Marroquina,http://wikidata.org/entity/Q11935636,Moratalaz,http://wikidata.org/entity/Q2076109,OPERATIVO,CALLE,"MOLINA DE SEGURA, 9",28030,2021-12-04,MU-51
8193809,Barrio de Puerta del Ángel,http://wikidata.org/entity/Q31142,Latina,http://wikidata.org/entity/Q794954,OPERATIVO,AVENIDA,"APOSTOLES, 28",28011,2022-01-26,MU-51
8193811,Barrio de Puerta del Ángel,http://wikidata.org/entity/Q31142,Latina,http://wikidata.org/entity/Q794954,OPERATIVO,AVENIDA,"APOSTOLES, 19",28011,2022-01-26,MU-51
8193812,Barrio de Puerta del Ángel,http://wikidata.org/entity/Q31142,Latina,http://wikidata.org/entity/Q794954,OPERATIVO,AVENIDA,"APOSTOLES, 19",28011,2022-01-26,MU-51
8204911,Pacífico,http://wikidata.org/entity/Q3773753,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,Calle del,"Alberche, 21",28007,,MU-51
8204916,Nueva España,http://wikidata.org/entity/Q10338128,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,PASEO,"CASTELLANA, 198",28046,,MU-51
8204918,Nueva España,http://wikidata.org/entity/Q10338128,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,PASEO,"CASTELLANA, 198",28046,,MU-51
8204919,Nueva España,http://wikidata.org/entity/Q10338128,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,PASEO,"CASTELLANA, 198",28046,,MU-51
8204921,Nueva España,http://wikidata.org/entity/Q10338128,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,PASEO,"CASTELLANA, 198",28046,,MU-51
8204928,Prosperidad,http://wikidata.org/entity/Q4776,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"CLARA DEL REY, 83",28002,,MU-51
8204926,Prosperidad,http://wikidata.org/entity/Q4776,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"CLARA DEL REY, 83",28002,,MU-51
8208501,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,PASEO,"CHOPERA, 14",28045,,MU-51
8208506,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,PASEO,"CHOPERA, 14",28045,,MU-51
8208505,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,PASEO,"CHOPERA, 14",28045,,MU-51
8217221,CASCO H.VALLECAS,,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"MONTES DE BARBANZA, 17",28031,2021-12-04,MU-51
8217226,Santa Eugenia,http://wikidata.org/entity/Q390463,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"MONTE DE MONTJUICH, 28 B",28031,2021-12-04,MU-51
8217503,Lucero,http://wikidata.org/entity/Q31162,Latina,http://wikidata.org/entity/Q794954,OPERATIVO,CALLE,"PRADALES, 13",28047,2022-02-08,MU-51
8217521,Jerónimos,http://wikidata.org/entity/Q10306766,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,CALLE,"POETA ESTEBAN DE VILLEGAS, 1",28014,,MU-38
8217522,Jerónimos,http://wikidata.org/entity/Q10306766,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,CALLE,"POETA ESTEBAN DE VILLEGAS, 1",28014,,MU-38
8217535,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,PASEO,"CHOPERA, 14",28045,,MU-51
8217538,Hispanoamérica,http://wikidata.org/entity/Q3814573,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,PASEO,"CASTELLANA, 162",28046,,MU-38
8218124,Castilla,http://wikidata.org/entity/Q3813735,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"CONDE DE TORRALBA, 23",28046,,MU-38
8218185,Hispanoamérica,http://wikidata.org/entity/Q3814573,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,AVENIDA,"ALBERTO ALCOCER, 10",28036,,MU-38
8218186,Hispanoamérica,http://wikidata.org/entity/Q3814573,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,AVENIDA,"ALBERTO ALCOCER, 10",28036,,MU-38
8218222,Nueva España,http://wikidata.org/entity/Q10338128,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"GUATEMALA, 16",28016,,MU-51
8218423,El Viso,http://wikidata.org/entity/Q4778,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"PEDRO DE VALDIVIA, 6",28006,,MU-38
8260161,Buenavista,http://wikidata.org/entity/Q953929,Carabanchel,http://wikidata.org/entity/Q1001991,OPERATIVO,AVENIDA,"PESETA, 112",28054,2021-12-04,MU-51
8260183,Buenavista,http://wikidata.org/entity/Q953929,Carabanchel,http://wikidata.org/entity/Q1001991,OPERATIVO,AVENIDA,"PESETA, 111",28054,2021-12-04,MU-51
8303789,Vista Alegre,http://wikidata.org/entity/Q3813741,Carabanchel,http://wikidata.org/entity/Q1001991,OPERATIVO,PASEO,"MARCELINO CAMACHO, 53",28025,2022-02-18,MU-51
8304386,Palomeras Sureste,http://wikidata.org/entity/Q10343901,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,AVENIDA,"MIGUEL HERNANDEZ, 48",28038,2022-02-18,MU-51
7182545,Costillares,http://wikidata.org/entity/Q331385,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"ARTURO SORIA, 330",28033,2020-10-19,MU-51
7182549,Costillares,http://wikidata.org/entity/Q331385,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"ARTURO SORIA, 330",28033,2020-10-19,MU-51
7182626,Atocha,http://wikidata.org/entity/Q3814594,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,CALLE,"OMBU, 3",28045,2020-10-15,MU-51
7182670,Niño Jesús,http://wikidata.org/entity/Q3773746,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,CALLE,"DOCTOR ESQUERDO, 107",28007,2020-10-16,MU-51
7182672,Niño Jesús,http://wikidata.org/entity/Q3773746,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,CALLE,"DOCTOR ESQUERDO, 62",28007,2020-10-16,MU-51
7182673,Niño Jesús,http://wikidata.org/entity/Q3773746,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,CALLE,"DOCTOR ESQUERDO, 107",28007,2020-10-16,MU-51
7182674,Niño Jesús,http://wikidata.org/entity/Q3773746,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,CALLE,"DOCTOR ESQUERDO, 107",28007,2020-10-16,MU-51
7184005,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,AVENIDA,"VENTISQUERO DE LA CONDESA, 28",28035,2020-10-22,MU-51
7184008,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,AVENIDA,"VENTISQUERO DE LA CONDESA, 28",28035,2020-10-22,MU-51
7184035,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,CALLE,"GLORIA FUERTES, 181",28049,2020-10-22,MU-51
7184192,Adelfas,http://wikidata.org/entity/Q3774001,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,CALLE,"LUIS MITJANS, 41",28007,2020-10-22,MU-51
7184194,Adelfas,http://wikidata.org/entity/Q3774001,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,CALLE,"LUIS MITJANS, 41",28007,2020-10-22,MU-51
7184206,Adelfas,http://wikidata.org/entity/Q3774001,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,CALLE,"LUIS MITJANS, 41",28007,2020-10-22,MU-51
7184893,Niño Jesús,http://wikidata.org/entity/Q3773746,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,AVENIDA,"NAZARET, 2",28009,2020-10-27,MU-51
7184898,Jerónimos,http://wikidata.org/entity/Q10306766,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,AVENIDA,"MENENDEZ PELAYO, 45",28009,2020-10-26,MU-51
7184900,Jerónimos,http://wikidata.org/entity/Q10306766,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,AVENIDA,"MENENDEZ PELAYO, 45",28009,2020-10-26,MU-51
7184903,Jerónimos,http://wikidata.org/entity/Q10306766,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,AVENIDA,"MENENDEZ PELAYO, 45",28009,2020-10-26,MU-51
7185404,Orcasitas,http://wikidata.org/entity/Q3773941,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,CALLE,"CESTONA, 3",28041,1900-01-01,MU-51
7185562,Ensanche de Vallecas,http://wikidata.org/entity/Q3847485,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"CABEZA MESADA, 5",28031,2020-10-30,MU-51
7185569,Ensanche de Vallecas,http://wikidata.org/entity/Q3847485,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"CABEZA MESADA, 5",28031,2020-10-30,MU-51
7185574,Ensanche de Vallecas,http://wikidata.org/entity/Q3847485,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"CABEZA MESADA, 5",28031,2020-10-30,MU-51
7185585,Santa Eugenia,http://wikidata.org/entity/Q390463,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"VIRGEN DE LAS VIÑAS, 15",28031,2020-10-29,MU-51
7185592,Santa Eugenia,http://wikidata.org/entity/Q390463,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"VIRGEN DE LAS VIÑAS, 15",28031,2020-10-29,MU-51
7185635,Bellas Vistas,http://wikidata.org/entity/Q11908929,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,CALLE,"GOIRI, 22",28039,2020-02-21,MU-51
7185662,Orcasur,http://wikidata.org/entity/Q10341270,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,CALLE,"EDUARDO BARREIROS, 17",28041,2021-12-04,MU-51
7185666,VILLAVERDE ALTO-CASCO H.VILLAVERDE,,Villaverde,http://wikidata.org/entity/Q919536,OPERATIVO,PLAZA,"PUERTA DEL SOL, 1",28013,2021-12-04,MU-51
7185668,VILLAVERDE ALTO-CASCO H.VILLAVERDE,,Villaverde,http://wikidata.org/entity/Q919536,OPERATIVO,PLAZA,"PUERTA DEL SOL, 1",28013,2021-12-04,MU-51
7185672,La Guindalera,http://wikidata.org/entity/Q3814559,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,AVENIDA,"BRASILIA, 11",28028,2020-11-03,MU-51
7185675,La Guindalera,http://wikidata.org/entity/Q3814559,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,AVENIDA,"BRASILIA, 11",28028,2020-11-03,MU-51
7185680,Los Rosales,http://wikidata.org/entity/Q10319807,Villaverde,http://wikidata.org/entity/Q919536,OPERATIVO,CALLE,"UNANIMIDAD, 13",28041,2021-12-04,MU-51
7185683,Los Rosales,http://wikidata.org/entity/Q10319807,Villaverde,http://wikidata.org/entity/Q919536,OPERATIVO,CALLE,"UNANIMIDAD, 13",28041,2021-12-04,MU-51
7185927,Corralejos,http://wikidata.org/entity/Q10260772,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,AVENIDA,"PARTENON, 10",28042,2020-10-30,MU-51
7186686,Hispanoamérica,http://wikidata.org/entity/Q3814573,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"PADRE DAMIAN, 34",28036,2020-11-04,MU-51
7186688,Hispanoamérica,http://wikidata.org/entity/Q3814573,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"PADRE DAMIAN, 34",28036,2020-11-04,MU-51
7186818,Entrevías,http://wikidata.org/entity/Q71756,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,RONDA,"SUR, 4 B",28053,2020-11-10,MU-51
8191697,Palomeras Sureste,http://wikidata.org/entity/Q10343901,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"TRANVIA DE ARGANDA, 1",28031,2021-12-04,MU-51
8191700,Palomeras Sureste,http://wikidata.org/entity/Q10343901,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"TRANVIA DE ARGANDA, 1",28031,2021-12-04,MU-51
8191708,La Guindalera,http://wikidata.org/entity/Q3814559,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,CALLE,"ALCALA, 237",28028,,MU-51
8191710,La Guindalera,http://wikidata.org/entity/Q3814559,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,CALLE,"ALCALA, 237",28028,,MU-51
8191733,Valdeacederas,http://wikidata.org/entity/Q10388711,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,Avenida,"EL FERROL, 32",28029,,MU-51
8191734,Valdeacederas,http://wikidata.org/entity/Q10388711,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,Avenida,"EL FERROL, 32",28029,,MU-51
8191746,Valdeacederas,http://wikidata.org/entity/Q10388711,Tetuán,http://wikidata.org/entity/Q1773540,OPERATIVO,Calle,"Miramelindos, 286",28029,,MU-51
8191788,Recoletos,http://wikidata.org/entity/Q3814551,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,CALLE,"VELAZQUEZ, 56",28001,,MU-51
8191789,Recoletos,http://wikidata.org/entity/Q3814551,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,CALLE,"VELAZQUEZ, 56",28001,,MU-51
8192330,Palomeras Bajas,http://wikidata.org/entity/Q10343902,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"MARIA TERESA ROBLEDO, 3",28018,2021-12-12,MU-51
8192331,Palomeras Bajas,http://wikidata.org/entity/Q10343902,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"MARIA TERESA ROBLEDO, 3",28018,2021-12-12,MU-51
8192332,Palomeras Sureste,http://wikidata.org/entity/Q10343901,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,AVENIDA,"MIGUEL HERNANDEZ, 48",28038,2021-12-12,MU-51
8192336,Valdebernardo,http://wikidata.org/entity/Q43025212,Vicálvaro,http://wikidata.org/entity/Q589403,OPERATIVO,CALLE,"LADERA DE LOS ALMENDROS, 2",28032,2021-12-04,MU-51
8192351,Valdebernardo,http://wikidata.org/entity/Q43025212,Vicálvaro,http://wikidata.org/entity/Q589403,OPERATIVO,CALLE,"LADERA DE LOS ALMENDROS, 2",28032,2021-12-04,MU-51
8192713,Entrevías,http://wikidata.org/entity/Q71756,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"PADRE LLANOS, 5",28053,2021-12-04,ACB
8193819,Barrio de Puerta del Ángel,http://wikidata.org/entity/Q31142,Latina,http://wikidata.org/entity/Q794954,OPERATIVO,AVENIDA,"APOSTOLES, 26",28011,2022-01-26,MU-51
8204909,Pacífico,http://wikidata.org/entity/Q3773753,Retiro,http://wikidata.org/entity/Q2002296,OPERATIVO,Calle del,"Alberche, 21",28007,,MU-51
8204917,Nueva España,http://wikidata.org/entity/Q10338128,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,PASEO,"CASTELLANA, 198",28046,,MU-51
8204927,Prosperidad,http://wikidata.org/entity/Q4776,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"CLARA DEL REY, 83",28002,,MU-51
8208502,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,PASEO,"CHOPERA, 14",28045,,MU-51
8208507,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,PASEO,"CHOPERA, 14",28045,,MU-51
8210121,Gaztambide,http://wikidata.org/entity/Q10288587,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"JOAQUIN MARIA LOPEZ, 50",28015,,MU-51
8217214,Ensanche de Vallecas,http://wikidata.org/entity/Q3847485,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,AVENIDA,"LA GAVIA, 43",28051,2021-12-04,MU-51
8217215,Ensanche de Vallecas,http://wikidata.org/entity/Q3847485,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,AVENIDA,"LA GAVIA, 43",28051,2021-12-04,MU-51
8217219,CASCO H.VALLECAS,,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CAMINO,"SUERTE, 17",28031,2021-12-04,MU-51
8217223,Santa Eugenia,http://wikidata.org/entity/Q390463,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"MONTE DE MONTJUICH, 28",28031,2021-12-04,MU-51
8217500,Lucero,http://wikidata.org/entity/Q31162,Latina,http://wikidata.org/entity/Q794954,OPERATIVO,PASAJE,"LUCERO, 4",28047,2022-02-08,MU-51
8217529,Fuente del Berro,http://wikidata.org/entity/Q3814564,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,PLAZA,"MANUEL BECERRA, 15",28028,,MU-51
8217531,Fuente del Berro,http://wikidata.org/entity/Q3814564,Salamanca,http://wikidata.org/entity/Q1773521,OPERATIVO,CALLE,"ELVIRA, 31",28028,,MU-51
8217537,Hispanoamérica,http://wikidata.org/entity/Q3814573,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,PASEO,"CASTELLANA, 162",28046,,MU-38
8217539,Hispanoamérica,http://wikidata.org/entity/Q3814573,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,AVENIDA,"CONCHA ESPINA, 2",28036,,MU-38
8218133,Castilla,http://wikidata.org/entity/Q3813735,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,PASEO,"CASTELLANA, 246",28046,,MU-51
8218132,Castilla,http://wikidata.org/entity/Q3813735,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,PASEO,"CASTELLANA, 246",28046,,MU-51
8218187,Hispanoamérica,http://wikidata.org/entity/Q3814573,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,AVENIDA,"ALBERTO ALCOCER, 10",28036,,MU-38
8218225,Nueva España,http://wikidata.org/entity/Q10338128,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,PASEO,"CASTELLANA, 178",28046,,MU-38
8218480,Legazpi,http://wikidata.org/entity/Q3773990,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,CALLE,"BRONCE, 5",28045,,MU-51
8218498,Palos de la Frontera,http://wikidata.org/entity/Q521009,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,PASEO,"DELICIAS, 2",28045,,MU-51
8260087,Buenavista,http://wikidata.org/entity/Q953929,Carabanchel,http://wikidata.org/entity/Q1001991,OPERATIVO,AVENIDA,"PESETA, 112",28054,2021-12-04,MU-51
8260096,Buenavista,http://wikidata.org/entity/Q953929,Carabanchel,http://wikidata.org/entity/Q1001991,OPERATIVO,AVENIDA,"PESETA, 112",28054,2021-12-04,MU-51
8260361,Opañel,http://wikidata.org/entity/Q3813756,Carabanchel,http://wikidata.org/entity/Q1001991,OPERATIVO,CALLE,"ANTONIO DE LEYVA, 2 A",28019,2021-12-04,MU-51
8303117,Opañel,http://wikidata.org/entity/Q3813756,Carabanchel,http://wikidata.org/entity/Q1001991,OPERATIVO,CALLE,"VALLE DE ORO, 41",28019,2022-02-18,MU-51
8303529,Vista Alegre,http://wikidata.org/entity/Q3813741,Carabanchel,http://wikidata.org/entity/Q1001991,OPERATIVO,PASEO,"MARCELINO CAMACHO, 53",28025,2022-02-18,MU-51
8303731,Vista Alegre,http://wikidata.org/entity/Q3813741,Carabanchel,http://wikidata.org/entity/Q1001991,OPERATIVO,PASEO,"MARCELINO CAMACHO, 53",28025,2022-02-18,MU-51
8303926,El Zofío,http://wikidata.org/entity/Q71751,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,CALLE,"RICARDO BELTRAN Y ROZPIDE, 14",28026,2022-02-18,MU-51
8304033,El Zofío,http://wikidata.org/entity/Q71751,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,CALLE,"RICARDO BELTRAN Y ROZPIDE, 14",28026,2022-02-18,MU-51
8365246,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,CALLE,"GLORIA FUERTES, 185",28049,2022-02-22,MU-51
8365254,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,CALLE,"GLORIA FUERTES, 185",28049,2022-02-22,MU-51
8365256,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,CALLE,"GLORIA FUERTES, 185",28049,2022-02-22,MU-51
8365585,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,CALLE,"SENDA DEL INFANTE, 36",28035,2021-10-01,ACB
8365586,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,CALLE,"SENDA DEL INFANTE, 36",28035,2021-10-01,ACB
8365613,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,CALLE,"LA MASO, 22",28034,2021-10-01,MU-51
8365658,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,CALLE,"LA MASO, 76",28034,2021-10-01,MU-51
8365662,Mirasierra,http://wikidata.org/entity/Q31134,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,CALLE,"LA MASO, 76",28034,2021-10-01,MU-51
