ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,FECHA_INSTALACION,MODELO
9090144,Aparcabicicletas,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,CALLE,HERMANOS DE PABLO,26,28027,2022-11-28 00:00:00.0,MU-51
9090145,Aparcabicicletas,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,CALLE,HERMANOS DE PABLO,26,28027,2022-11-28 00:00:00.0,MU-51
9090146,Aparcabicicletas,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,CALLE,HERMANOS DE PABLO,26,28027,2022-11-28 00:00:00.0,MU-51
9123913,Aparcabicicletas,65,VALDEACEDERAS,6,TETUAN,OPERATIVO,PLAZA,REMONTA,17,28039,2022-12-15 00:00:00.0,MU-51
9126719,Aparcabicicletas,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,CALLE,ARTURO SORIA,336,28033,2022-12-16 00:00:00.0,MU-51
9127150,Aparcabicicletas,154,CONCEPCION,15,CIUDAD LINEAL,OPERATIVO,CALLE,FERNANDEZ CARO,13,28027,2022-12-16 00:00:00.0,MU-51
9127157,Aparcabicicletas,154,CONCEPCION,15,CIUDAD LINEAL,OPERATIVO,CALLE,FERNANDEZ CARO,13,28027,2022-12-16 00:00:00.0,MU-51
9127158,Aparcabicicletas,154,CONCEPCION,15,CIUDAD LINEAL,OPERATIVO,CALLE,FERNANDEZ CARO,13,28027,2022-12-16 00:00:00.0,MU-51
9127160,Aparcabicicletas,154,CONCEPCION,15,CIUDAD LINEAL,OPERATIVO,CALLE,FERNANDEZ CARO,13,28027,2022-12-16 00:00:00.0,MU-51
9127344,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,CALLE,FERNANDO HIGUERAS,31,28055,2022-12-20 00:00:00.0,MU-51
9127353,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,CALLE,LA RIOJA,4,28042,2022-12-21 00:00:00.0,MU-51
9127356,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,CALLE,LA RIOJA,4,28042,2022-12-21 00:00:00.0,MU-51
9127358,Aparcabicicletas,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,CALLE,LA RIOJA,4,28042,2022-12-21 00:00:00.0,MU-51
9128115,Aparcabicicletas,62,CUATRO CAMINOS,6,TETUAN,OPERATIVO,CALLE,JUAN DE OLIAS,2,28020,2022-12-29 00:00:00.0,MU-51
9128118,Aparcabicicletas,62,CUATRO CAMINOS,6,TETUAN,OPERATIVO,CALLE,JUAN DE OLIAS,2,28020,2022-12-27 00:00:00.0,MU-51
9128517,Aparcabicicletas,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,CALLE,LAUD,6,28033,2022-12-27 00:00:00.0,MU-51
9128520,Aparcabicicletas,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,CALLE,LAUD,4,28033,2022-12-21 00:00:00.0,MU-51
9128522,Aparcabicicletas,157,COLINA,15,CIUDAD LINEAL,OPERATIVO,CALLE,LOPEZ DE HOYOS,362,28043,2022-12-27 00:00:00.0,MU-51
9128591,Aparcabicicletas,65,VALDEACEDERAS,6,TETUAN,OPERATIVO,CALLE,DIVINO REDENTOR,46,28029,2022-12-28 00:00:00.0,MU-51
9128592,Aparcabicicletas,65,VALDEACEDERAS,6,TETUAN,OPERATIVO,CALLE,DIVINO REDENTOR,46,28029,2022-12-28 00:00:00.0,MU-51
9128594,Aparcabicicletas,65,VALDEACEDERAS,6,TETUAN,OPERATIVO,CALLE,DIVINO REDENTOR,46,28029,2022-12-28 00:00:00.0,MU-51
9128609,Aparcabicicletas,52,PROSPERIDAD,5,CHAMARTIN,OPERATIVO,CALLE,PRINCIPE DE VERGARA,114,28002,,MU-51
9128614,Aparcabicicletas,52,PROSPERIDAD,5,CHAMARTIN,OPERATIVO,CALLE,PRINCIPE DE VERGARA,124,28002,,MU-51
9128617,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,CALLE,PRINCIPE DE VERGARA,109,28002,,MU-51
9128704,Aparcabicicletas,63,CASTILLEJOS,6,TETUAN,OPERATIVO,PASEO,CASTELLANA,169,28046,2022-12-30 00:00:00.0,MU-51
9128709,Aparcabicicletas,63,CASTILLEJOS,6,TETUAN,OPERATIVO,PASEO,CASTELLANA,169,28046,2022-12-30 00:00:00.0,MU-51
9128710,Aparcabicicletas,63,CASTILLEJOS,6,TETUAN,OPERATIVO,PASEO,CASTELLANA,169,28046,2022-12-30 00:00:00.0,MU-51
9129801,Aparcabicicletas,61,BELLAS VISTAS,6,TETUAN,OPERATIVO,PASAJE,BELLAS VISTAS,37,28039,2023-01-02 00:00:00.0,MU-51
9129802,Aparcabicicletas,61,BELLAS VISTAS,6,TETUAN,OPERATIVO,PASAJE,BELLAS VISTAS,34,28039,2023-01-02 00:00:00.0,MU-51
9129928,Aparcabicicletas,31,PACIFICO,3,RETIRO,OPERATIVO,CALLE,FUENTERRABIA,15,28014,2022-12-29 00:00:00.0,MU-51
9129937,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,EDUARDO BARREIROS,63,28041,1900-01-01 00:00:00.0,MU-51
9129958,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,EDUARDO BARREIROS,112,28041,1900-01-01 00:00:00.0,MU-51
9129961,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,EDUARDO BARREIROS,112,28041,1900-01-01 00:00:00.0,MU-51
9129968,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,EDUARDO BARREIROS,121,28041,1900-01-01 00:00:00.0,MU-51
9129976,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,EDUARDO BARREIROS,151,28041,1900-01-01 00:00:00.0,MU-51
8620491,Aparcabicicletas,86,VALVERDE,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,ROCINANTE,15,28034,2021-10-15 00:00:00.0,MU-51
8634242,Aparcabicicletas,86,VALVERDE,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,NUESTRA SEÑORA DE VALVERDE,149,28034,2021-10-18 00:00:00.0,MU-51
8634674,Aparcabicicletas,88,EL GOLOSO,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,MONASTERIOS DE SUSO Y YUSO,73,28049,2021-10-18 00:00:00.0,ACB
8635964,Aparcabicicletas,87,MIRASIERRA,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,MONASTERIO DE EL PAULAR,45,28049,2021-10-18 00:00:00.0,MU-51
8636660,Aparcabicicletas,88,EL GOLOSO,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,MONASTERIO DE EL ESCORIAL,3,28049,2021-10-18 00:00:00.0,ACB
8636872,Aparcabicicletas,88,EL GOLOSO,8,FUENCARRAL-EL PARDO,OPERATIVO,AUTOVIA,M-40,5000 IN,28023,2021-10-19 00:00:00.0,ACB
8639806,Aparcabicicletas,87,MIRASIERRA,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,MONTECARMELO,3,28049,2021-10-19 00:00:00.0,AP-2
8639865,Aparcabicicletas,87,MIRASIERRA,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,MONTECARMELO,3,28049,2021-10-19 00:00:00.0,AP-2
8740633,Aparcabicicletas,86,VALVERDE,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,PORTOMARIN,21,28050,2021-10-19 00:00:00.0,ACB
8740732,Aparcabicicletas,86,VALVERDE,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,SANTO DOMINGO DE LA CALZADA,1,28050,2021-10-20 00:00:00.0,ACB
8742907,Aparcabicicletas,86,VALVERDE,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,LABASTIDA,1,28034,2021-10-21 00:00:00.0,MU-51
8775332,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,PASEO,FERROVIARIOS,41,28021,2021-12-04 00:00:00.0,MU-51
8775335,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,PASEO,FERROVIARIOS,39,28021,2021-12-04 00:00:00.0,MU-51
8775342,Aparcabicicletas,92,ARGUELLES,9,MONCLOA-ARAVACA,OPERATIVO,CALLE,MINISTRO IBAÑEZ MARTIN,1 B,28015,2021-10-21 00:00:00.0,MU-51
8780150,Aparcabicicletas,81,EL PARDO,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,GUARDIA,19,28048,2022-03-24 00:00:00.0,MU-51
8781493,Aparcabicicletas,81,EL PARDO,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,GUARDIA,19,28048,2021-10-21 00:00:00.0,MU-51
8781500,Aparcabicicletas,81,EL PARDO,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,MIRA EL RIO,4,28048,2021-10-22 00:00:00.0,MU-51
8781501,Aparcabicicletas,81,EL PARDO,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,MIRA EL RIO,4,28048,2021-10-22 00:00:00.0,MU-51
8798163,Aparcabicicletas,143,MARROQUINA,14,MORATALAZ,OPERATIVO,CALLE,CAMINO DE LOS VINATEROS,106,28030,2021-12-04 00:00:00.0,MU-51UD
8798164,Aparcabicicletas,44,GUINDALERA,4,SALAMANCA,OPERATIVO,AVENIDA,TOREROS,57,28028,2023-04-03 00:00:00.0,MU-51
8798166,Aparcabicicletas,44,GUINDALERA,4,SALAMANCA,OPERATIVO,AVENIDA,TOREROS,57,28028,2023-04-03 00:00:00.0,MU-51
8798167,Aparcabicicletas,44,GUINDALERA,4,SALAMANCA,OPERATIVO,AVENIDA,TOREROS,57,28028,2023-04-03 00:00:00.0,MU-51
8798218,Aparcabicicletas,143,MARROQUINA,14,MORATALAZ,OPERATIVO,CALLE,CAMINO DE LOS VINATEROS,106,28030,2021-12-04 00:00:00.0,MU-51UD
8798774,Aparcabicicletas,143,MARROQUINA,14,MORATALAZ,OPERATIVO,AVENIDA,DOCTOR GARCIA TAPIA,117,28030,2021-12-04 00:00:00.0,MU-51UD
8798775,Aparcabicicletas,143,MARROQUINA,14,MORATALAZ,OPERATIVO,AVENIDA,DOCTOR GARCIA TAPIA,117,28030,2021-12-04 00:00:00.0,MU-51UD
8798801,Aparcabicicletas,143,MARROQUINA,14,MORATALAZ,OPERATIVO,AVENIDA,DOCTOR GARCIA TAPIA,117,28030,2021-12-04 00:00:00.0,MU-51UD
8799637,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,RESINA,25,28021,2021-12-04 00:00:00.0,MU-51
8799656,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,AVENIDA,OROVILLA,51,28041,2021-12-04 00:00:00.0,MU-51
8799657,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,AVENIDA,OROVILLA,51,28041,2021-12-04 00:00:00.0,MU-51
8799951,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,UNANIMIDAD,24,28041,2021-12-04 00:00:00.0,MU-51
8799961,Aparcabicicletas,88,EL GOLOSO,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,IVAN PAVLOV,2,28049,2021-10-22 00:00:00.0,MU-51
8799964,Aparcabicicletas,88,EL GOLOSO,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,IVAN PAVLOV,2,28049,2021-10-22 00:00:00.0,MU-51
8803071,Aparcabicicletas,88,EL GOLOSO,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,MONASTERIO DE SILOS,61,28049,2021-10-22 00:00:00.0,MU-51
8804546,Aparcabicicletas,107,AGUILAS,10,LATINA,OPERATIVO,CALLE,ANSELMO LORENZO,4,28044,2021-02-14 00:00:00.0,MU-51
8804945,Aparcabicicletas,11,PALACIO,1,CENTRO,OPERATIVO,CALLE,ENCARNACION,5,28013,2022-04-19 00:00:00.0,MU-51
8805545,Aparcabicicletas,97,ARAVACA,9,MONCLOA-ARAVACA,OPERATIVO,CALLE,HUMERA,40,28023,2022-04-22 00:00:00.0,MU-51
8805702,Aparcabicicletas,84,EL PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,FERMIN CABALLERO,68,28034,2022-04-22 00:00:00.0,MU-51
8807285,Aparcabicicletas,15,UNIVERSIDAD,1,CENTRO,OPERATIVO,CALLE,CORREDERA BAJA DE SAN PABLO,19,28004,,MU-51
8854371,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,29,28036,,MU-51
8854373,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,29,28036,,MU-51
8855138,Aparcabicicletas,53,CIUDAD JARDIN,5,CHAMARTIN,OPERATIVO,CALLE,GUSTAVO FERNANDEZ BALBUENA,7,28002,,MU-51
8855141,Aparcabicicletas,53,CIUDAD JARDIN,5,CHAMARTIN,OPERATIVO,CALLE,SANCHEZ PACHECO,101,28002,,MU-51
8855142,Aparcabicicletas,53,CIUDAD JARDIN,5,CHAMARTIN,OPERATIVO,CALLE,GUSTAVO FERNANDEZ BALBUENA,7,28002,,MU-51
8894954,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,PASEO,RECOLETOS,17,28004,,MU-51
8900105,Aparcabicicletas,43,FUENTE DEL BERRO,4,SALAMANCA,OPERATIVO,CALLE,BOCANGEL,37,28028,2022-06-23 00:00:00.0,MU-51
8900303,Aparcabicicletas,23,CHOPERA,2,ARGANZUELA,OPERATIVO,PASEO,CHOPERA,41,28045,,MU-51
8900306,Aparcabicicletas,23,CHOPERA,2,ARGANZUELA,OPERATIVO,PASEO,CHOPERA,41,28045,,MU-51
8909119,Aparcabicicletas,84,EL PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,EL FERROL,43,28029,2022-07-18 00:00:00.0,MU-51
8909124,Aparcabicicletas,84,EL PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,CHANTADA,34,28029,2022-07-18 00:00:00.0,MU-51
8909127,Aparcabicicletas,84,EL PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,CHANTADA,34,28029,2022-07-18 00:00:00.0,MU-51
8916632,Aparcabicicletas,155,SAN PASCUAL,15,CIUDAD LINEAL,OPERATIVO,CALLE,MARTINEZ VILLERGAS,3,28027,2022-08-02 00:00:00.0,MU-51
8916633,Aparcabicicletas,155,SAN PASCUAL,15,CIUDAD LINEAL,OPERATIVO,CALLE,MARTINEZ VILLERGAS,3,28027,2022-08-02 00:00:00.0,MU-51
8916680,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,CALLE,VILLAESCUSA,50,28017,2021-10-25 00:00:00.0,MU-51
8920460,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,ALMIRANTE,27,28004,,MU-51
8920514,Aparcabicicletas,44,GUINDALERA,4,SALAMANCA,OPERATIVO,CALLE,ERASO,1,28028,,MU-51
8929657,Aparcabicicletas,215,CORRALEJOS,21,BARAJAS,OPERATIVO,,,,28042,,MU-38
8941954,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,,,,28005,,MU-51
8941965,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,,,,28005,,MU-51
8941967,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,,,,28005,,MU-51
8941971,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,,,,28005,,MU-51
8941974,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,,,,28005,,MU-51
9009881,Aparcabicicletas,42,GOYA,4,SALAMANCA,OPERATIVO,CALLE,LOPE DE RUEDA,6,28009,,ACB
9009884,Aparcabicicletas,42,GOYA,4,SALAMANCA,OPERATIVO,CALLE,LOPE DE RUEDA,6,28009,,ACB
9023484,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9023481,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024255,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,CONDE DE XIQUENA,5,28004,,MU-51
9024256,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,ALMIRANTE,15,28004,,MU-51
9024264,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,PRIM,5,28004,,MU-51
9024335,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024337,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024343,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024390,Aparcabicicletas,13,CORTES,1,CENTRO,OPERATIVO,CALLE,ALCALA,44,28014,2022-10-30 00:00:00.0,MU-51
9024413,Aparcabicicletas,13,CORTES,1,CENTRO,OPERATIVO,CALLE,ALCALA,46,28014,,MU-51
9024414,Aparcabicicletas,13,CORTES,1,CENTRO,OPERATIVO,CALLE,ALCALA,46,28014,,MU-51
9057587,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,112,28046,,MU-51
9057597,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,LA HABANA,4,28036,,MU-51
9057605,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,CALLE,HERMANOS PINZON,2,28036,,MU-51
9057606,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,CALLE,HERMANOS PINZON,2,28036,,MU-51
9057607,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,CALLE,HERMANOS PINZON,2,28036,,MU-51
9057611,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,138,28046,2022-11-11 00:00:00.0,MU-51
9057612,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,138,28046,2022-11-11 00:00:00.0,MU-51
9057613,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,138,28046,2022-11-11 00:00:00.0,MU-51
9057615,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,138,28046,2022-11-11 00:00:00.0,MU-51
9057621,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,138,28046,2022-11-11 00:00:00.0,MU-51
9059239,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,CALLE,MARIA DE LAS MERCEDES DE BORBON,290,28055,2022-11-22 00:00:00.0,MU-51
9059241,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,CALLE,MARIA DE LAS MERCEDES DE BORBON,290,28055,2022-11-22 00:00:00.0,MU-51
9023482,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9023485,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024257,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,PIAMONTE,23,28004,,MU-51
9024336,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024342,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024344,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024388,Aparcabicicletas,13,CORTES,1,CENTRO,OPERATIVO,CALLE,ALCALA,46,28014,2022-10-30 00:00:00.0,MU-51
9024412,Aparcabicicletas,13,CORTES,1,CENTRO,OPERATIVO,CALLE,ALCALA,46,28014,,MU-51
9030048,Aparcabicicletas,11,PALACIO,1,CENTRO,OPERATIVO,PLAZA,PAJA,2,28005,2022-09-30 00:00:00.0,MU-51
8855139,Aparcabicicletas,53,CIUDAD JARDIN,5,CHAMARTIN,OPERATIVO,CALLE,SANCHEZ PACHECO,101,28002,,MU-51
8887130,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,MARQUES DE MONASTERIO,7,28004,,MU-51
8888024,Aparcabicicletas,55,NUEVA ESPAÑA,5,CHAMARTIN,OPERATIVO,AVENIDA,ALFONSO XIII,121,28016,,MU-51
8894958,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,PRIM,7,28004,,MU-51
8894972,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,PIAMONTE,19,28004,,MU-51
8900107,Aparcabicicletas,43,FUENTE DEL BERRO,4,SALAMANCA,OPERATIVO,CALLE,BOCANGEL,37,28028,2022-06-23 00:00:00.0,MU-51
8900109,Aparcabicicletas,43,FUENTE DEL BERRO,4,SALAMANCA,OPERATIVO,CALLE,BOCANGEL,37,28028,2022-06-23 00:00:00.0,MU-51
8900302,Aparcabicicletas,23,CHOPERA,2,ARGANZUELA,OPERATIVO,PASEO,CHOPERA,41,28045,,MU-51
8900304,Aparcabicicletas,23,CHOPERA,2,ARGANZUELA,OPERATIVO,PASEO,CHOPERA,41,28045,,MU-51
8900305,Aparcabicicletas,23,CHOPERA,2,ARGANZUELA,OPERATIVO,PASEO,CHOPERA,41,28045,,MU-51
8900318,Aparcabicicletas,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,PASEO,VIRGEN DEL PUERTO,67C,28005,,MU-51
8907204,Aparcabicicletas,42,GOYA,4,SALAMANCA,OPERATIVO,CALLE,JORGE JUAN,123,28009,,MU-51
8909121,Aparcabicicletas,84,EL PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,EL FERROL,43,28029,2022-07-18 00:00:00.0,MU-51
8909126,Aparcabicicletas,84,EL PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,CHANTADA,34,28029,2022-07-18 00:00:00.0,MU-51
8913834,Aparcabicicletas,107,LAS AGUILAS,10,LATINA,OPERATIVO,CALLE,VIRGEN DEL CAMINO,1,28044,2022-07-26 00:00:00.0,MU-51
8913835,Aparcabicicletas,107,LAS AGUILAS,10,LATINA,OPERATIVO,CALLE,VIRGEN DEL CAMINO,1,28044,2022-07-26 00:00:00.0,MU-51
8916636,Aparcabicicletas,155,SAN PASCUAL,15,CIUDAD LINEAL,OPERATIVO,CALLE,MARTINEZ VILLERGAS,3,28027,2022-08-02 00:00:00.0,MU-51
8916675,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,CALLE,VILLAESCUSA,50,28017,2022-08-02 00:00:00.0,MU-51
8916677,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,CALLE,VILLAESCUSA,50,28017,2022-08-02 00:00:00.0,MU-51
8920511,Aparcabicicletas,44,GUINDALERA,4,SALAMANCA,OPERATIVO,CALLE,ERASO,1,28028,,MU-51
8941950,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,,,,28005,,MU-51
8941952,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,,,,28005,,MU-51
8941955,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,,,,28005,,MU-51
8941963,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,,,,28005,,MU-51
8941972,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,,,,28005,,MU-51
9009883,Aparcabicicletas,42,GOYA,4,SALAMANCA,OPERATIVO,CALLE,LOPE DE RUEDA,6,28009,,ACB
9023486,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024252,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,CONDE DE XIQUENA,5,28004,,MU-51
9024258,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,PRIM,4,28004,,MU-51
9024287,Aparcabicicletas,13,CORTES,1,CENTRO,OPERATIVO,CALLE,ALCALA,42,28014,2022-10-30 00:00:00.0,MU-51
9024288,Aparcabicicletas,13,CORTES,1,CENTRO,OPERATIVO,CALLE,ALCALA,42,28014,2022-10-30 00:00:00.0,MU-51
9024334,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024338,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024339,Aparcabicicletas,56,CASTILLA,5,CHAMARTIN,OPERATIVO,CALLE,AGUSTIN DE FOXA,40,28036,,MU-51
9024389,Aparcabicicletas,13,CORTES,1,CENTRO,OPERATIVO,CALLE,ALCALA,44,28014,2022-10-30 00:00:00.0,MU-51
9030044,Aparcabicicletas,11,PALACIO,1,CENTRO,OPERATIVO,PLAZA,PAJA,2,28005,2022-09-30 00:00:00.0,MU-51
9030072,Aparcabicicletas,11,PALACIO,1,CENTRO,OPERATIVO,PLAZA,PAJA,2,28005,2022-09-30 00:00:00.0,MU-51
9052486,Aparcabicicletas,52,PROSPERIDAD,5,CHAMARTIN,OPERATIVO,CALLE,PRINCIPE DE VERGARA,118,28002,,MU-51
9057589,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,112,28046,,MU-51
9057594,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,LA HABANA,4,28036,,MU-51
9057595,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,LA HABANA,4,28036,,MU-51
9057598,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,LA HABANA,4,28036,,MU-51
9057601,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,CALLE,HERMANOS PINZON,2,28036,,MU-51
9057609,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,138,28046,2022-11-11 00:00:00.0,MU-51
9057610,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,138,28046,2022-11-11 00:00:00.0,MU-51
9057617,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,138,28046,2022-11-11 00:00:00.0,MU-51
9057622,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,PASEO,CASTELLANA,138,28046,2022-11-11 00:00:00.0,MU-51
