PK,NOMBRE,TIPO,EQUIPAMIENTO,TRANSPORTE,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,CODIGO-POSTAL,BARRIO,DISTRITO
4675,Centro Deportivo Municipal Palomeras,Centro Deportivo,"Clases y escuelas deportivas     Pre-infantiles (0 a 5 años, según modalidades): psicomotricidad, matronatación y natación.  Infantiles (6 a 14 años, según modalidades): atletismo, baloncesto, balonmano, esgrima, fútbol, gimnasia rítmica, judo, natación, pádel, tenis y voleibol.  Jóvenes y personas adultas: (15 a 64 años): acondicionamiento físico deportivo-fitness, circuitos tonificación, ciclo sala, cuerpo-mente, estiramientos/relax, fitness acuático, fuerza core, fuerza gap (glúteos, abdomen, piernas), fuerza espalda, judo, natación, pilates, pádel, tenis.  Mayores de 65 años: acondicionamiento físico deportivo, acondicionamiento físico deportivo cardiovascular, gimnasia salud, pilates, actividad acuática y natación.  Actividades para personas con discapacidad física:   natación (infantil y adultos).     Equipamientos     Superficie total de las instalaciones:  97.300 metros cuadrados.  Unidades deportivas al aire libre:  2 campos de fútbol de césped artificial, frontón (corto), piscinas (1 vaso de 50 metros, 2 vasos de recreo y 1 vaso infantil), pista de atletismo (6 calles, 2 fosos saltos y estructura para trabajo calistenia), 4  pistas de pádel, 6 pistas polideportivas (2 pistas techadas de fútbol sala/balonmano y baloncesto/voleibol), 4 pistas de pádel techadas, 5 pistas de tenis (2 techadas), rocódromo y 2 tenis de mesa.    Unidades deportivas cubiertas:  boulder, pabellón polideportivo, piscina (1 vaso de 25 metros y 1 vaso de enseñanza), sala multiusos (ciclo sala), sala multiusos polivalente y sala de musculación.  Oficina de promoción deportiva:   responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.    Unidades con servicios auxiliares: aula, sala de acondicionamiento cardiovascular y reconocimiento médico.  Ayuda técnica para la accesibilidad  : instalación convertible, con 1 ascensor y 2 grúas de piscina.    Columna de rescate cardíaco.","Transporte más próximo    Metro: Miguel Hernández, Sierra de Guadalupe.  Bus: 54, 103, 142, 143, 58.  Renfe: Vallecas.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 5 bicicletas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee5e79262ef5d010VgnVCM1000000b205a0aRCRD,"TRANVIA DE ARGANDA, 4",CALLE,28031,PALOMERAS SURESTE,PUENTE DE VALLECAS
4622991,Centro Deportivo Municipal Pepu Hernández,Centro Deportivo,"Clases y escuelas deportivas    Infantiles (de 6 a 14 años): aeróbic, artes marciales, baloncesto, balonmano, educación física de base, fútbol, fútbol sala, pádel, pre-tenis y tenis.  Jóvenes y personas adultas:  De 15 a 20 años: aeróbic, artes marciales, fútbol, musculación, pádel y tenis. De 21 a 64 años: acondicionamiento físico deportivo, aeróbic, artes marciales, ciclo sala, estiramientos/relax, fitness, gimnasia suave, musculación, pádel, pilates, tenis y tonificación.    Mayores de 65 años: actividad física.  Actividades para personas con discapacidad física: actividad física (todos los grupos de edad).   Equipamientos      Superficie total de las instalaciones:   4.966.29 metros cuadrados.  Unidades deportivas al aire libre:  campo de fútbol de césped artificial (señalizado para fútbol 7), 3 pistas de tenis, y 4 pistas de pádel.    Unidades deportivas cubiertas:  1  pabellón polideportivo, 5 salas multiusos, sala de musculación, 2 saunas y sala de fisioterapia.","Transporte más próximo    Metro: Las Musas.  Bus: 38 , 140.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 7bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f86186e9a3624110VgnVCM1000000b205a0aRCRD,"NIZA, 8",AVENIDA,28022,ROSAS,SAN BLAS-CANILLEJAS
4727,Centro Deportivo Municipal Peñuelas,Centro Deportivo,"Clases y escuelas    Programa deportivo-recreativo de verano: consultar con el propio centro.   Equipamientos    Superficie total de las instalaciones: 7.000 metros cuadrados.  Unidades deportivas al aire libre: 1 piscina (25x12,5 metros), 1 piscina (20 x 10) metros) y 1 piscina infantil (18x8 metros).  Ayudas técnicas a la accesibilidad: 1 grúa de piscina.  Columna de rescate cardíaco.","Metro: Acacias, Embajadores, Pirámides  Bus: 18, 36, 62  Renfe: Pirámides  Bicicleta:  El centro dispone de aparcabicicletas exterior con capacidad para 5 bicicletas. Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c5a42be9971c010VgnVCM1000000b205a0aRCRD,"ARGANDA, 25",CALLE,28005,ACACIAS,ARGANZUELA
4719,Centro Deportivo Municipal Plata y Castañar,Centro Deportivo,"Clases y escuelas deportivas    Pre-Infantiles (de 0 a 5 años, según modalidades): matronatación natación.  Infantiles (6 a 14 años, según modalidades): freestyle, natación, pádel, patinaje artístico, polideportiva, pre-tenis, tenis y tenis mesa.  Jóvenes y personas adultas (de 15 a 20 años, según modalidades): freestyle, natación, salvamento acuático y tenis mesa (de 21 a 64 años): acuagim, bailes, ciclo sala/ abdominales, combinada (educación física permanente y deportes), fitness, natación, natación de compensación, pádel, pilates, tenis y tonificación.  Mayores de 65 años:  actividad física, acuagim, baile y natación.   Actividades para personas con discapacidad física:  actividad acuática (adultos).    Equipamientos    Superficie total de las instalaciones: 66.013 metros cuadrados.  Unidades deportivas al aire libre:  campo de fútbol (césped artificial), campo de fútbol 7 (césped artificial), piscina (vaso de 25 metros, vaso de recreo, vaso infantil), pista de patinaje (con cubierta),  2 pistas polideportivas, 6 pistas de tenis y 4 pistas de pádel.   Unidades deportivas cubiertas:  pabellón polideportivo, piscina (vaso de 25 metros, vaso de enseñanza) y sala multiusos (aeróbic).   Unidades con servicios auxiliares  : sala de físico e hidroterapia.      Servicio de medicina deportiva: acondicionamiento cardiovascular, fisioterapia del deporte y reconocimientos médicos.",Bus:  76.   Renfe: Puente Alcocer.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=858e79262ef5d010VgnVCM1000000b205a0aRCRD,"PLATA Y CASTAÑAR, 7",PASEO,28021,SAN ANDRES,VILLAVERDE
4718,Centro Deportivo Municipal Playa Victoria,Centro Deportivo,"Clases y escuelas deportivas    Pre-Infantiles (4 a 5 años), natación.  Infantiles   (6 a 14 años, según modalidades): karate shyto y natación.    Jóvenes y personas adultas   (15 a 20 años): natación y karate shyto.    Adultos   (21 a 64 años): acondicionamiento físico deportivo, acuagim, aeróbic, karate shyto,  natación, natación de compensación, natación embarazada y pilates.    Mayores de 65 años:  actividad física, gimnasia acuática y natación.     Actividades para personas con discapacidad: natación (infantil y adultos).     Equipamientos     Superficie total de las instalaciones:  5.640 metros cuadrados.    Unidades deportivas al aire libre:     2 pistas de pádel (cristal).      Unidades deportivas cubiertas:  piscina (vaso de 25 metros, (sistema de depuración salina), sala multiusos (gimnasio), y sala de musculación.     Oficina de promoción deportiva: responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las Escuelas de Promoción Deportiva.    Ayudas técnicas para la accesibilidad:  1 plataforma y 1 ascensor.  Columna de rescate cardíaco.","Metro: Tetuán.  Bus:  64, 66, 124, 126, 128.   Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para  5   bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c77e0a47f441f010VgnVCM2000000c205a0aRCRD,"HIERBABUENA, 2",CALLE,28039,BERRUGUETE,TETUAN
4701,Centro Deportivo Municipal Pradillo,Centro Deportivo,"Clases y escuelas deportivas    Pre-infantiles (de 3 a 5 años): natación, matronatación, y educación física de base (polideportiva).   Infantiles  (de 6 a 14 años): bádminton, fútbol, gimnasia rítmica, natación, pádel y tenis.    Jóvenes y adultos  (de 15 a 64 años): acondicionamiento físico deportivo, acuagim, aeróbic, aeróbic aerolatino, bádminton, ciclo sala, combinada (educación física permanente y deportes), fitness, glúteos, abdomen, piernas (GAP), gimnasia suave, musculación, natación, natación de compensación, pádel, pilates y tenis.   Mayores de 65 años:  actividad física, acuagim, natación y pilates.    Equipamientos    Superficie total de las instalaciones: 12.350 metros cuadrados.  Unidades deportivas al aire libre: 1 campo de fútbol 7, 8 pistas de pádel (4 de ellas techadas de muro, 2 descubiertas de muro, 2 descubiertas de cristal), y 2 pistas polideportivas.  Unidades deportivas cubiertas: piscina (1 vaso de 25 metros con tratamiento de desinfección por rayos ultravioletas y 1 vaso de enseñanza con tratamiento a través de sistema Oximatic. Ambos vasos cumplen parámetros indicadores de calidad del agua según Real Decreto 742/2013, de 27 de septiembre, por el que se establecen los criterios técnico-sanitarios de las piscinas. Desinfectante residual respecto del Cloro libre residual y combinado mínimo exigido.), 1 pabellón (3 pistas de bádminton) ,1 sala de ciclo, 3 salas multiusos, sala de musculación y 2 saunas.   Oficina de promoción deportiva: responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las Escuelas de Promoción Deportiva.  Ayudas técnicas para la accesibilidad: 1 ascensor, 1 plataforma y 1 grúa de piscina.  Servicio de Medicina Deportiva: con cita previa, fisioterapia del deporte, y reconocimientos médicos para deportistas.   Columna de rescate cardíaco.","Metro: Alfonso XIII, Concha Espina.  Bus: 9, 40, 43, 72, 73.  Bicicleta:  El centro dispone de aparcabicicletas exterior   con   capacidad para 25 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2cae79262ef5d010VgnVCM1000000b205a0aRCRD,"PRADILLO, 33",CALLE,28002,CIUDAD JARDIN,CHAMARTIN
4720,Centro Deportivo Municipal Pueblo Nuevo,Centro Deportivo,"Clases y escuelas deportivas    Pre-Infantiles (3 años) (3 a 5 años): Matronatación y natación.  Infantiles (6 a 14 años): natación.  Jóvenes y personas adultas: (15 a 64 años): fitness, aquagym, aerofitness, ciclo sala, fitness acuático, natación, natación salud, natación para embarazadas, pilates, yoga, gap, estiramientos, core.  Mayores de 65 años:  acondicionamiento físico deportivo, gimnasia acuática, natación.    Equipamientos    Superficie total de las instalaciones: 3.300 metros cuadrados.  Unidades deportivas cubiertas: piscina (1 vaso de 25 metros y 1 vaso de enseñanza), sala multiusos (ciclo sala), sala multiusos (gimnasio), sala de musculación, 1 sauna, y 3 tenis de mesa.  Ayuda técnica para la accesibilidad:  1 grúa de piscina.   Columna de rescate cardíaco.","Metro: Ascao.  Bus: 28 , 109.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5fa42be9971c010VgnVCM1000000b205a0aRCRD,"FRANCISCO RIOJA, 14",CALLE,28017,PUEBLO NUEVO,CIUDAD LINEAL
106242,Centro Deportivo Municipal Raúl González,Centro Deportivo,"Clases y escuelas deportivas    Pre-Infantiles (0 a 3 años) y (3 a 5 años): matronatación y natación.  Infantiles (6 a 14 años, según modalidades) fútbol sala, natación y pre-deporte.  Jóvenes y personas adultas (de 15 a 21 años), natación.   Personas adultas: (15 a 64 años): acondicionamiento físico deportivo, acuagim, ciclo sala, combinada (acondicionamiento/ gap), entrenamiento en circuito, gap (glúteos, abdomen y piernas), natación, natación de compensación, pilates, tonificación y yoga (iniciación).  Mayores de 65 años:   actividad física, gimnasia acuática natación.    Personas con discapacidad física:   natación (infantil y adulta).     Equipamientos     Superficie total de las instalaciones:  33.900 metros cuadrados.    Unidades deportivas cubiertas:      pabellón polideportivo, piscinas (1 vaso de 25 m. y 1 vaso de enseñanza) y 2 salas multiusos (gimnasios).      Ayudas técnicas para la accesibilidad:  1 montacargas y 1 grúa de piscina.  Columna de rescate cardíaco.","Bus: 59 , 79.  Renfe:  San Cristóbal.   Metro:   San Cristóbal.    Bicicleta:El centro dispone de aparca bicicletas exterior  con capacidad para 4 bicicletas. Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2de79262ef5d010VgnVCM1000000b205a0aRCRD,"BENIMAMET, 137",CALLE,28021,SAN CRISTOBAL,VILLAVERDE
4689,Centro Deportivo Municipal San Blas,Centro Deportivo,"Clases y escuelas deportivas    Pre-Infantiles (0 a 3 años) (3 a 5 años): matronatación, natación.  Infantiles (6 a 14 años, según modalidades): baloncesto, fútbol sala, gimnasia artística, gimnasia rítmica,  karate, lucha, natación y tenis.  Jóvenes y personas adultas (15 a 20 años, según modalidades): gimnasia rítmica, lucha, natación, pádel y  tenis.  Adultos (21 a 64 años): acondicionamiento físico deportivo y combinada, (acondicionamiento/natación), gimnasia suave, musculación, natación, tenis.  Mayores de 65 años: actividad física, natación.  Actividades para personas con discapacidad física: natación (infantil y juvenil).    Equipamientos    Superficie total de las instalaciones: 46.041 metros cuadrados.  Unidades deportivas al aire libre: piscinas (1 vaso de nado 50 metros y 1 vaso recreativo 50 metros y 1 vaso infantil), 4 pistas polideportivas (3 con tenis), 4 pistas de pádel y 3 tenis de mesa.  Unidades deportivas cubiertas: 3 pabellones polideportivos, piscina (1 vaso de 25 metros y vaso de enseñanza), sala multiusos, sala artes marciales y sala de musculación.   Oficina de promoción deportiva:  responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.   Ayuda técnica para la accesibilidad: 1 ascensor y 1 grúa de piscina.  Columna de rescate cardíaco.","Metro: San Blas.  Bus: 38 , 48 , 153, 4.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 6 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=424b42be9971c010VgnVCM1000000b205a0aRCRD,"HELLIN, 47",AVENIDA,28037,HELLIN,SAN BLAS-CANILLEJAS
4686,Centro Deportivo Municipal San Cristóbal,Centro Deportivo,"Clases y escuelas deportivas    Infantiles (6 a 14 años, según modalidades): kenpo.  Jóvenes y personas adultas (15 a 64 años): ciclo sala, cuerpo y mente,  entrenamiento por intervalos, entramiento funcional, fitness, y karate kenpo, musculación.   Equipamientos     Superficie total de las instalaciones: 1000 metros cuadrados.    Unidades deportivas cubiertas:  sala multiusos (artes marciales), sala multiusos (psicomotricidad), sala de musculación y sauna.   Servicio de medicina deportiva:  psicomotricidad infantil.  psicomotricidad (infantil, de 3 a 8 años).  Ayuda técnica  para la accesibilidad: instalación convertible.  Columna de rescate cardíaco.","Metro: San Cristóbal.  Renfe: San Cristóbal.  Bus: 59, 79.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69fe79262ef5d010VgnVCM1000000b205a0aRCRD,"PINAZO, 9",PLAZA,28021,SAN CRISTOBAL,VILLAVERDE
4692,Centro Deportivo Municipal San Fermín,Centro Deportivo,Clases y escuelas    Programa deportivo-recreativo de verano: consultar en el propio centro.   Equipamientos    Superficie total de la instalación: 10.000 metros cuadrados.  Unidades deportivas al aire libre:   piscina (1 vaso de 50 metros y 1 vaso infantil).    Ayudas técnicas para la accesibilidad:  1 grúa de piscina.    Columna de rescate cardíaco.,"Bus: 18, 22, 23, 59, 76, 78, 79, 85, 86, 123.  Metro: Hospital 12 de Octubre, San Fermín.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee8b42be9971c010VgnVCM1000000b205a0aRCRD,"SAN MARIO, 18",CALLE,28041,SAN FERMIN,USERA
