PK,NOMBRE,EQUIPAMIENTO,TRANSPORTE,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,NUM,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,TIPO
6346926,Instalación Deportiva Municipal Básica Quinta de Los Molinos II,1 Campo fútbol 72 Pistas polideportivas1 Pista tenis1 Pista pádel1 Pista de baloncesto1 Pista prácticas de golf,"Metro: SuancesBus: 77 , 104 , 105",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=367511f66a6f5310VgnVCM1000000b205a0aRCRD,IQUITOS,CALLE,"1c/vcalleAlcalá,535",28027,8,EL SALVADOR,20,SAN BLAS-CANILLEJAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4544060,Instalación Deportiva Municipal Básica Ramírez de Prado,1 Pista de Baloncesto1 Pista de Patinaje,"Metro: DeliciasBus: 8 , 19 , 45 , 47 , 59 , 85 , 86 , 102 , 152.Renfe: Delicias",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bfed95d4a471110VgnVCM1000000b205a0aRCRD,RAMIREZ DE PRADO,CALLE,2,28045,5,DELICIAS,2,ARGANZUELA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4633340,Instalación Deportiva Municipal Básica Ramón Gómez de la Serna,Campo de fútbol 11 y campo de minipitch.,Metro: Lacoma. Bus: 49,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=99cc30fdedac4110VgnVCM1000000b205a0aRCRD,RAMON GOMEZ DE LA SERNA,CALLE,22,28035,3,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4584500,Instalación Deportiva Municipal Básica Ramón Pérez de Ayala,1 Pista de baloncesto 1 Campo de mini pitch 1 Pista de fútbol sala 2 Pistas de tenis de mesa,"Bus: 63 , 141 , 143 , 145",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38cf958fac2c2110VgnVCM1000000b205a0aRCRD,RAMON PEREZ DE AYALA,CALLE,80,28038,6,NUMANCIA,13,PUENTE DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4556628,Instalación Deportiva Municipal Básica Rancho del Cordobés,2 Pistas de baloncesto 1 Circuito de vida 1 Pista polideportiva 1 Zona de calistenia,"Metro: Hospital Doce de Octubre.Bus: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 116 , 121 , 123.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=909a2414d35e1110VgnVCM1000000b205a0aRCRD,PINSAPO,CALLE,3,28041,2,ORCASUR,12,USERA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
5870423,Instalación Deportiva Municipal Básica Recinto Ferial San Antonio de la Florida,1 Campo de fútbol Sala1 Pista de baloncesto,"Metro: Príncipe Pío.Bus: 25 , 33 , 39 , 41 , 46 , 62 , 75 , 138 , C.Renfe: Príncipe Pío.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b096bcc750f5c210VgnVCM1000000b205a0aRCRD,SAN ANTONIO DE LA FLORIDA,GLORIETA,S/N,28008,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4544084,Instalación Deportiva Municipal Básica Ricardo Damas,1 Pista Fútbol Sala,"Metro: LegazpiBus: 62 , 88 , 148",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f0cc37a2b471110VgnVCM1000000b205a0aRCRD,RICARDO DAMAS,CALLE,4,28045,4,LEGAZPI,2,ARGANZUELA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4629951,Instalación Deportiva Municipal Básica Rodríguez Sahagún (Campo de Fútbol),1 Campo de fútbol 11 de césped artificial,"Bus: 49 , 128",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc3fdfd39c794110VgnVCM1000000b205a0aRCRD,DIRECCION,PASEO,302,28029,5,VALDEACEDERAS,6,TETUAN,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4629936,Instalación Deportiva Municipal Básica Rodríguez Sahagún I (Capitán Blanco Argibay),2 Pistas de baloncesto 2 Pistas de fútbol sala  1 Pista polideportiva 1 Pista de voleibol,"Bus: 49 , 128",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c51553332b794110VgnVCM1000000b205a0aRCRD,CAPITAN BLANCO ARGIBAY,CALLE,173,28029,5,VALDEACEDERAS,6,TETUAN,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4549250,Instalación Deportiva Municipal Básica Rodríguez Sahagún II (Los Pinos),2 Pistas de baloncesto 2 Pistas de bolos y petanca 1 Pista de patinaje 1 Pista polideportiva 1 Pista polideportiva cubierta 3 Pistas de tenis de mesa,"Bus: 49 , 42",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb9f22cad8d91110VgnVCM2000000c205a0aRCRD,SINESIO DELGADO,CALLE,30,28029,4,ALMENARA,6,TETUAN,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4584706,Instalación Deportiva Municipal Básica Ronda Sur,1 Campo de fútbol 11 con césped artificial,"Bus: 24 , 102Renfe: El Pozo",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20d73d7dcf2c2110VgnVCM1000000b205a0aRCRD,SUR,RONDA,231,28053,1,ENTREVIAS,13,PUENTE DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4547299,Instalación Deportiva Municipal Básica Rosa Jardón,1 Pista de fútbol sala,"Bus: 29 , 52 , 70 , 107.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c916af33b291110VgnVCM1000000b205a0aRCRD,ROSA JARDON,CALLE,11,28016,5,NUEVA ESPAÑA,5,CHAMARTIN,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4583429,Instalación Deportiva Municipal Básica San Anselmo,1 Pista de baloncesto,"Bus: 10 , 136 , 310",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c891b50d1ddb2110VgnVCM1000000b205a0aRCRD,SAN ANSELMO,CALLE,8,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
5695702,Instalación Deportiva Municipal Básica San Aureliano,1 Pista de baloncesto,"Bus: 22 , 79.Metro: Villaverde Alto.Renfe: Villaverde Alto.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=29c23deb08ab8210VgnVCM2000000c205a0aRCRD,SAN AURELIANO,CALLE,s/n,28021,,SAN ANDRES,,VILLAVERDE,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4566165,Instalación Deportiva Municipal Básica San Benigno,1 Pista polideportiva,"Bus: 119 , 138",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2c3f2a574d22110VgnVCM1000000b205a0aRCRD,SAN BENIGNO,CALLE,3,28011,2,PUERTA DEL ANGEL,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
5694370,Instalación Deportiva Municipal Básica San Cristóbal de Los Ángeles II,1 Pista de patinaje,"Metro: San CristóbalBus: 59, 79",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60b46055755b8210VgnVCM2000000c205a0aRCRD,GODELLA,CALLE,48,28021,2,SAN CRISTOBAL,17,VILLAVERDE,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
5694411,Instalación Deportiva Municipal Básica San Cristóbal de Los Ángeles III,4 Pistas de frontón,"Metro: San CristóbalBus: 59, 79",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ba6a896b55b8210VgnVCM2000000c205a0aRCRD,MONCADA,CALLE,123,28021,2,SAN CRISTOBAL,17,VILLAVERDE,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones
4548698,Instalación Deportiva Municipal Básica San Juan Bautista - Cidamón,1 Pista polideportiva,"Metro: Arturo Soria , Avenida de la PazBus: 9 , 11 , 53 , 70 , 72 , 73 , 114 , 120 , 122",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88b85e9248c91110VgnVCM1000000b205a0aRCRD,AGASTIA,CALLE,,28043,6,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4548148,Instalación Deportiva Municipal Básica San Lamberto,1 Pista de baloncesto,"Bus: 15 , 28 , 71 , 110 , 113 , 210.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d472782bf0891110VgnVCM1000000b205a0aRCRD,SAN LAMBERTO,CALLE,20,28017,1,VENTAS,15,CIUDAD LINEAL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4548691,Instalación Deportiva Municipal Básica San Pascual,1 Campo de fútbol,"Metro: Barrio de la ConcepciónBus: 21 , 48 , 53 , 122 , 146",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79617bbeee991110VgnVCM1000000b205a0aRCRD,ESTEBAN MORA,CALLE,S/N,28027,5,SAN PASCUAL,15,CIUDAD LINEAL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4527560,Instalación Deportiva Municipal Básica San Pol,Pistas de petanca,"Metro: Príncipe Pío Bus: 33 , 41 , 46 , 62 , 75.Renfe: Príncipe Pío",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=caa8849491df0110VgnVCM1000000b205a0aRCRD,SAN POL DE MAR,CALLE,7,28008,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte
4669899,Instalación Deportiva Municipal Básica Sanchinarro I,1 Pista polideportiva Zona de calistenia,"Metro: Álvarez de VillaamilBus: 172 , 174",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a518a43c67c5110VgnVCM1000000b205a0aRCRD,INFANTA CATALINA MICAELA,CALLE,33,28050,6,VALDEFUENTES,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4669966,Instalación Deportiva Municipal Básica Sanchinarro II,1 Pista polideportiva,"Metro: Álvarez de VillaamilBus: 172 , 174",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ac39569387c5110VgnVCM1000000b205a0aRCRD,INFANTA CATALINA MICAELA,CALLE,23,28050,6,VALDEFUENTES,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4669976,Instalación Deportiva Municipal Básica Sanchinarro III,1 Pista polideportiva,"Metro: María TudorBus: 172 , 173 , 174",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20682a96097c5110VgnVCM1000000b205a0aRCRD,MARIA TUDOR,CALLE,10,28050,6,VALDEFUENTES,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4669997,Instalación Deportiva Municipal Básica Sanchinarro IV,1 Skatepark,"Metro: Álvarez de VillaamilBus: 172 , 174",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb702a96097c5110VgnVCM1000000b205a0aRCRD,NICETO ALCALA ZAMORA,AVENIDA,12,28050,6,VALDEFUENTES,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4580475,Instalación Deportiva Municipal Básica Sanchorreja,1 Campo de Fútbol 71 Pista Polideportiva,"Metro: Casa de CampoBus: 25, 33 , 36 , 39 , 55 , 65 , 138.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bbe87011f2b2110VgnVCM1000000b205a0aRCRD,SANCHORREJA,CALLE,8,28011,3,LUCERO,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4547345,Instalación Deportiva Municipal Básica Santa Ana I,1 Campo de fútbol (hierba artificial).1 Campo de fútbol (hierba artificial).2 Pistas de Petanca.,"Metro: FuencarralBus: 66 , 137",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bae52c013e291110VgnVCM2000000c205a0aRCRD,HOSPITALET DE LLOBREGAT,CALLE,11,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4547356,Instalación Deportiva Municipal Básica Santa Ana II,1 Pista de atletismo1 Campo de fútbol (césped artificial),"Metro: FuencarralBus: 66 , 137",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=109d0e45fe291110VgnVCM2000000c205a0aRCRD,ALAMEDILLAS,PASEO,2,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4547254,Instalación Deportiva Municipal Básica Santa Hortensia,1 Pista de futbol sala1 Pista de baloncesto,"Metro: Alfonso XIIIBus: 9 , 43, 72 , 73 , 114 , 115 , 122.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e6df1554291110VgnVCM1000000b205a0aRCRD,SANTA HORTENSIA,CALLE,34,28002,2,PROSPERIDAD,5,CHAMARTIN,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4560398,Instalación Deportiva Municipal Básica Santa Marca,Pista de Fútbol-Sala,"Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8aa5f5e49c802110VgnVCM1000000b205a0aRCRD,PRADILLO,CALLE,23,28002,3,CIUDAD JARDIN,5,CHAMARTIN,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4542483,Instalación Deportiva Municipal Básica Santa Petronila,1 Pista polideportiva.1 Pista de baloncesto.1 Pista de petanca.,"Metro: Villaverde Bajo CruceBus: 59, 79, 85, 123",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d79c83035e61110VgnVCM1000000b205a0aRCRD,ANDALUCIA,CARRETERA,S/N,28021,4,LOS ROSALES,17,VILLAVERDE,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4545645,Instalación Deportiva Municipal Básica Santa Rita,1 Campo de fútbol,"Bus: 34, 108",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=56095ff1d9e71110VgnVCM1000000b205a0aRCRD,ALBA DE TORMES,CALLE,2,28025,5,PUERTA BONITA,11,CARABANCHEL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4542126,Instalación Deportiva Municipal Básica Santa Virgilia,1 Pista polideportiva,"Metro: Parque Santa María , San LorenzoBus: 9 , 72 , 87 , 107",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b3308d335a61110VgnVCM1000000b205a0aRCRD,SANTA VIRGILIA,CALLE,17,28033,4,PINAR DEL REY,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
10967946,Instalación Deportiva Municipal Básica Santuario de Valverde (Montecarmenlo),Pista de baloncesto y pista de patinaje.,"Metro: Antonio Machado. Bus: 42 , 49 , 126 , 128.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61cf99d98fc2b610VgnVCM1000001d4a900aRCRD,SANTUARIO DE VALVERDE,AVENIDA,41,28049,8,EL GOLOSO,8,FUENCARRAL-EL PARDO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4627940,Instalación Deportiva Municipal Básica Sepúlveda,1 Pista de fútbol sala1 Pista de patinaje1 Circuito de bicicletas,"Bus: 25 , 55, 138",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff20383ed8784110VgnVCM1000000b205a0aRCRD,SEPULVEDA,CALLE,220,28011,3,LUCERO,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4566220,Instalación Deportiva Municipal Básica Seseña,11 Pistas de calva,"Bus: 25 , 55, 138",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=055c7c0076d22110VgnVCM1000000b205a0aRCRD,SESEÑA,CALLE,2,28024,4,ALUCHE,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
6340686,Instalación Deportiva Municipal Básica Sierra Elvira,1 Pista infantil,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7db0701303e5310VgnVCM1000000b205a0aRCRD,SIERRA ELVIRA,CALLE,37,28038,6,NUMANCIA,13,PUENTE DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4582306,Instalación Deportiva Municipal Básica Sierra del Valle,1 Pista de patinaje,"Metro: PortazgoBus: 10 , 54 , 57 , 58 , 103 , 136 , 310 , 410",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16d7c6962b8b2110VgnVCM1000000b205a0aRCRD,ARROYO DEL OLIVAR,CALLE,96,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4528344,Instalación Deportiva Municipal Básica Sinesio Delgado,1 Pista de fútbol sala 1 Pista de voleibol 2 Pistas de patinaje. Tenis de Mesa,"Metro: ValdezarzaBus: 64 , 82 , 126 , 127 , 132",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3b3f65542201110VgnVCM1000000b205a0aRCRD,ISLA DE OZA,CALLE,61,28035,4,VALDEZARZA,9,MONCLOA-ARAVACA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4555827,Instalación Deportiva Municipal Básica Soto Hidalgo,1 Pista de futbol sala1 Pista de baloncesto,"Metro: Alameda de Osuna. Bus: 101 , 105 , 112 , 114 , 115 , 151",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cfca5b6020e1110VgnVCM1000000b205a0aRCRD,RIAÑO,CALLE,1,28042,1,ALAMEDA DE OSUNA,21,BARAJAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
6342598,Instalación Deportiva Municipal Básica Talbot,Circuito de Educación VialCircuito de Bici-Trial,"Bus: 60 , 131.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c9cda3da4ce5310VgnVCM1000000b205a0aRCRD,TALBOT,CALLE,3,28041,1,ORCASITAS,12,USERA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4557652,Instalación Deportiva Municipal Básica Telémaco,1 Pista de baloncesto,"Bus: 114 , 146.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=079b294368ae1110VgnVCM1000000b205a0aRCRD,TELEMACO,CALLE,s/n,28027,8,EL SALVADOR,20,SAN BLAS-CANILLEJAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4659289,Instalación Deportiva Municipal Básica Tercio Terol,1 Pista de baloncesto,"Metro: UrgelBus: 34 , 35 , 108 , 118 , 119",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5069b8463aa65110VgnVCM1000000b205a0aRCRD,CHINDASVINTO,CALLE,,28019,3,SAN ISIDRO,11,CARABANCHEL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4548903,Instalación Deportiva Municipal Básica Torrelaguna (La Colina),1 Pista de baloncesto,"Metro: Avenida de la PazBus: 9 , 53 , 72 , 73 , 120",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b477d49f5ec91110VgnVCM1000000b205a0aRCRD,TORRELAGUNA,CALLE,,28043,6,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4547407,Instalación Deportiva Municipal Básica Tres Olivos I Pádel,7 Pistas de pádel (1 de cristal).,"Bus: 137, 66",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a42e130360391110VgnVCM2000000c205a0aRCRD,CUEVA DE MONTESINOS,CALLE,27,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPadel
4547468,Instalación Deportiva Municipal Básica Tres Olivos II,Campo de rugby.,"Metro: Tres OlivosBus: 66 , 137",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=889615a3f1391110VgnVCM2000000c205a0aRCRD,CAMPO DE CALATRAVA,AVENIDA,3,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4669172,Instalación Deportiva Municipal Básica Tribaldos I,2 Pistas de baloncesto Circuito de bicicletas Circuito de vida,"Metro: Mar de CristalBus: 73 , 87 , 104 , 112 , 120",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=591a16c6b58b5110VgnVCM1000000b205a0aRCRD,TRIBALDOS,CALLE,37,28043,3,CANILLAS,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4541945,Instalación Deportiva Municipal Básica Tribaldos II,1 Pista de patinaje,"Metro: Mar de CristalBus: 73 , 87 , 104 , 112 , 120",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01a39e32fe961110VgnVCM1000000b205a0aRCRD,TRIBALDOS,CALLE,34,28043,3,CANILLAS,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CircuitosCiclismo
4541972,Instalación Deportiva Municipal Básica Trinquete,1 Campo de fútbol 11 de césped artificial,"Metro: HortalezaBus: 7 , 29 , 107, 125 , 129",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd483eb1ff961110VgnVCM1000000b205a0aRCRD,VELACHO BAJO,CALLE,3,28033,5,APOSTOL SANTIAGO,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4642633,Instalación Deportiva Municipal Básica UVA Pan Bendito,3 Pistas polideportivas,"Metro: Pan BenditoBus: 47 , 108 , 118 , 121 , 131 , 155.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=627268171cef4110VgnVCM1000000b205a0aRCRD,PAN BENDITO,UVA,,28025,5,PUERTA BONITA,11,CARABANCHEL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4539815,Instalación Deportiva Municipal Básica UVA de Vallecas,"Unidades deportivas cubiertas:  Pista polideportiva (marcajes de fútbol sala, 3 de baloncesto transversales).","Metro: Villa de VallecasBus: 54 , 58 , 103 , 142 , 143",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4fa3b9c7c451110VgnVCM1000000b205a0aRCRD,MONTE DE MONTJUICH,CALLE,9,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
6309976,Instalación Deportiva Municipal Básica Urbanización Arroyo del Santo,1 Pista Polideportiva. 1 Pista Baloncesto,Bus: 153,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a223e08340d35310VgnVCM2000000c205a0aRCRD,PRUNOS,AVENIDA,100,28042,1,PALOMAS,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
