ID,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,FECHA_INSTALACION
517827,132,SAN DIEGO,13,PUENTE DE VALLECAS,40.39383916,-3.66623995,CALLE,ARROYO DEL OLIVAR,4,28053,2011-02-25
517823,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,40.39262915,-3.66249195,CALLE,ARROYO DEL OLIVAR,17,28053,2011-02-25
517828,83,PEÑAGRANDE,8,FUENCARRAL - EL PARDO,40.47745009,-3.71944402,CALLE,SANTIAGO DE COMPOSTELA,94,28035,2011-02-25
517833,152,PUEBLO NUEVO,15,CIUDAD LINEAL,40.42382015,-3.63833002,CALLE,SAN BALDOMERO,10,28017,2011-02-25
517838,152,PUEBLO NUEVO,15,CIUDAD LINEAL,40.42839912,-3.63638299,CALLE,LUIS RUIZ,65,28017,2011-02-25
517840,83,PEÑAGRANDE,8,FUENCARRAL - EL PARDO,40.48059113,-3.71960604,CALLE,ISLA DE TAVIRA,38,28035,2011-02-25
517842,83,PEÑAGRANDE,8,FUENCARRAL - EL PARDO,40.47923514,-3.72051203,CALLE,ISLAS CIES,59,28035,2011-02-25
517841,132,SAN DIEGO,13,PUENTE DE VALLECAS,40.39116013,-3.67067994,AVENIDA,MONTE IGUELDO,96,28053,2011-02-25
517843,152,PUEBLO NUEVO,15,CIUDAD LINEAL,40.42903812,-3.63217697,CALLE,LUIS DEL CAMPO,3 B,28017,2011-02-25
517847,132,SAN DIEGO,13,PUENTE DE VALLECAS,40.39114514,-3.66544601,CALLE,MARTINEZ DE LA RIVA,60,28053,2011-02-25
517846,152,PUEBLO NUEVO,15,CIUDAD LINEAL,40.42537012,-3.63425996,CALLE,LUIS RUIZ,107,28017,2011-02-25
517848,152,PUEBLO NUEVO,15,CIUDAD LINEAL,40.42700016,-3.63531999,CALLE,LUIS RUIZ,87,28017,2011-02-25
517854,72,ARAPILES,7,CHAMBERI,40.43355015,-3.71039795,CALLE,GALILEO,39,28015,2011-02-25
517855,83,PEÑAGRANDE,8,FUENCARRAL - EL PARDO,40.48075811,-3.71355502,AVENIDA,BETANZOS,77,28034,2011-02-25
517858,152,PUEBLO NUEVO,15,CIUDAD LINEAL,40.41787014,-3.62646703,CALLE,NICOLAS SALMERON,24,28017,2011-02-25
517859,84,PILAR,8,FUENCARRAL - EL PARDO,40.47761716,-3.71371194,CALLE,PUERTO DE MASPALOMAS,2,28029,2011-02-25
517862,71,GAZTAMBIDE,7,CHAMBERI,40.43174816,-3.71357302,CALLE,RODRIGUEZ SAN PEDRO,45,28015,2011-02-25
517861,83,PEÑAGRANDE,8,FUENCARRAL - EL PARDO,40.47357915,-3.72470399,CALLE,DOCTOR RAMON CASTROVIEJO,73,28035,2011-02-25
517867,71,GAZTAMBIDE,7,CHAMBERI,40.43201617,-3.71680797,CALLE,RODRIGUEZ SAN PEDRO,72,28015,2011-02-25
517866,152,PUEBLO NUEVO,15,CIUDAD LINEAL,40.42010409,-3.63142404,CALLE,NICOLAS SALMERON,15,28017,2011-02-25
517873,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,40.39070115,-3.66015403,CALLE,PAYASO FOFO,9,28018,2011-02-25
517876,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,40.39062015,-3.65771994,CALLE,TENIENTE MUÑOZ DIAZ,10,28018,2011-02-25
517877,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,40.39149516,-3.65413901,AVENIDA,BUENOS AIRES,2,28038,2011-02-25
517882,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,40.38238316,-3.65523897,CALLE,CLEOPATRA,14 J,28018,2011-02-25
517884,84,PILAR,8,FUENCARRAL - EL PARDO,40.47768808,-3.70908402,PLAZA,VERIN,4,28029,2011-02-25
517885,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,40.38330915,-3.65979594,CALLE,LA DILIGENCIA,8 N,28018,2011-02-25
517889,208,EL SALVADOR,20,SAN BLAS - CANILLEJAS,40.44727014,-3.64553004,CALLE,GENERAL ARANAZ,82,28027,2011-02-25
517894,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,40.38413513,-3.65710302,CALLE,PUERTO DE VIÑAMALA,8,28018,2011-02-25
517895,84,PILAR,8,FUENCARRAL - EL PARDO,40.48005013,-3.71223099,AVENIDA,BETANZOS,75,28029,2011-02-25
517901,72,ARAPILES,7,CHAMBERI,40.43861314,-3.70616105,CALLE,CEA BERMUDEZ,3,28003,2011-02-25
517902,73,TRAFALGAR,7,CHAMBERI,40.43726015,-3.70410996,CALLE,BRAVO MURILLO,34,28015,2011-02-25
517914,84,PILAR,8,FUENCARRAL - EL PARDO,40.47528014,-3.70827996,AVENIDA,EL FERROL,47,28029,2011-02-25
517916,84,PILAR,8,FUENCARRAL - EL PARDO,40.47412009,-3.70825998,AVENIDA,EL FERROL,34,28029,2011-02-25
517918,84,PILAR,8,FUENCARRAL - EL PARDO,40.47557012,-3.70414005,CALLE,GINZO DE LIMIA,7,28029,2011-02-25
517920,191,CASCO HISTORICO DE VICALVARO,19,VICALVARO,40.40074017,-3.60883001,CALLE,PRAT,55,28032,2011-02-25
517915,62,CUATRO CAMINOS,6,TETUAN,40.44890213,-3.70004800,CALLE,OVIEDO,20,28020,2011-02-25
517922,191,CASCO HISTORICO DE VICALVARO,19,VICALVARO,40.40414613,-3.60591697,CALLE,AMBROZ,1,28032,2011-02-25
517921,84,PILAR,8,FUENCARRAL - EL PARDO,40.47274109,-3.70608197,CALLE,RIBADAVIA,16,28029,2011-02-25
517923,106,CUATRO VIENTOS,10,LATINA,40.36828613,-3.76464594,AVENIDA,PESETA,15 A,28054,2011-02-25
517924,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.47717010,-3.70195004,CALLE,MELCHOR FERNANDEZ ALMAGRO,28,28029,2011-02-25
517925,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.47682916,-3.69873097,CALLE,VILLA DE MARIN,20,28029,2011-02-25
517909,84,PILAR,8,FUENCARRAL - EL PARDO,40.47898108,-3.70517602,PLAZA,MONDARIZ,1,28029,2011-02-25
517910,84,PILAR,8,FUENCARRAL - EL PARDO,40.47854012,-3.70494997,PLAZA,MONDARIZ,6,28029,2011-02-25
517926,106,CUATRO VIENTOS,10,LATINA,40.37072716,-3.76497095,CALLE,CLARINETES,21,28054,2011-02-25
517929,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.47535009,-3.70012694,CALLE,SINESIO DELGADO,22,28029,2011-02-25
517930,51,EL VISO,5,CHAMARTIN,40.44842016,-3.67812999,CALLE,PRINCIPE DE VERGARA,197,28002,2011-02-25
517931,116,BUENAVISTA,11,CARABANCHEL,40.36260808,-3.75816999,AVENIDA,PESETA,59,28054,2011-02-25
517932,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.47895411,-3.70079698,CALLE,FINISTERRE,38,28029,2011-02-25
517934,116,BUENAVISTA,11,CARABANCHEL,40.36488008,-3.75894005,CALLE,PLAZA MAYOR DE SALAMANCA,3,28054,2011-02-25
517935,211,ALAMEDA DE OSUNA,21,BARAJAS,40.45648110,-3.59478895,CALLE,JOAQUIN IBARRA,28,28042,2011-02-25
517936,116,BUENAVISTA,11,CARABANCHEL,40.36595013,-3.75957994,CALLE,LONJA DE LA SEDA,28,28054,2011-02-25
517941,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.47933011,-3.69246296,AVENIDA,MONFORTE DE LEMOS,8,28029,2011-02-25
517942,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.47943116,-3.69347402,AVENIDA,MONFORTE DE LEMOS,13,28029,2011-02-25
517943,116,BUENAVISTA,11,CARABANCHEL,40.36396011,-3.76074397,CALLE,PARQUE DE GARAJONAI,11,28054,2011-02-25
517950,116,BUENAVISTA,11,CARABANCHEL,40.36514009,-3.76223996,CALLE,PALMERAL DE ELCHE,6,28054,2011-02-25
517955,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.48329815,-3.69523098,CALLE,JULIO PALACIOS,35,28029,2011-02-25
517954,54,HISPANOAMERICA,5,CHAMARTIN,40.45171012,-3.67511997,AVENIDA,RAMON Y CAJAL,2,28016,2011-02-25
517957,116,BUENAVISTA,11,CARABANCHEL,40.36468010,-3.76331799,AVENIDA,PESETA,22,28054,2011-02-25
517958,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.48109412,-3.69212301,CALLE,ARZOBISPO MORCILLO,3,28029,2011-02-25
517956,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.48287011,-3.69369004,CALLE,JULIO PALACIOS,14,28029,2011-02-25
517961,116,BUENAVISTA,11,CARABANCHEL,40.36158012,-3.76779998,CALLE,PINAR DE SAN JOSE,66,28054,2011-02-25
517963,116,BUENAVISTA,11,CARABANCHEL,40.35979010,-3.75820002,CALLE,MORALES,25 D,28054,2011-02-25
517962,116,BUENAVISTA,11,CARABANCHEL,40.36097009,-3.75643005,CALLE,MORALES,10 A,28054,2011-02-25
517969,116,BUENAVISTA,11,CARABANCHEL,40.36132011,-3.76203994,CALLE,PATRIMONIO DE LA HUMANIDAD,27,28054,2011-02-26
517970,116,BUENAVISTA,11,CARABANCHEL,40.36234010,-3.76013995,AVENIDA,PESETA,40 A,28054,2011-02-26
517972,116,BUENAVISTA,11,CARABANCHEL,40.36481010,-3.75747998,CALLE,PLAZA MAYOR DE SALAMANCA,2,28054,2011-02-26
517974,116,BUENAVISTA,11,CARABANCHEL,40.36641016,-3.75723996,CALLE,ALZINA,37,28054,2011-02-26
517975,116,BUENAVISTA,11,CARABANCHEL,40.36736209,-3.75348402,AVENIDA,CARABANCHEL ALTO,96,28044,2011-02-26
517976,116,BUENAVISTA,11,CARABANCHEL,40.36858012,-3.75451996,CALLE,ALFREDO ALEIX,18,28044,2011-02-26
517979,116,BUENAVISTA,11,CARABANCHEL,40.36617617,-3.75360296,AVENIDA,CARABANCHEL ALTO,112,28054,2011-02-26
517987,116,BUENAVISTA,11,CARABANCHEL,40.36156613,-3.74876096,CALLE,ONCE VIGAS,15,28054,2011-02-26
517988,116,BUENAVISTA,11,CARABANCHEL,40.36301409,-3.74595496,AVENIDA,PESETA,114,28054,2011-02-26
517990,116,BUENAVISTA,11,CARABANCHEL,40.36314013,-3.74008004,CALLE,CALDERILLA,19,28054,2011-02-26
517994,116,BUENAVISTA,11,CARABANCHEL,40.36261615,-3.73727503,CALLE,REAL,15,28054,2011-02-26
517997,84,PILAR,8,FUENCARRAL - EL PARDO,40.48120608,-3.71097395,CALLE,SANTIAGO DE COMPOSTELA,72,28034,2011-02-26
517996,84,PILAR,8,FUENCARRAL - EL PARDO,40.48098113,-3.71120895,CALLE,SANTIAGO DE COMPOSTELA,72,28034,2011-02-26
517998,116,BUENAVISTA,11,CARABANCHEL,40.36356014,-3.74105005,CALLE,TRESETA,39,28054,2011-02-26
518001,84,PILAR,8,FUENCARRAL - EL PARDO,40.48227415,-3.71159496,CALLE,FERMIN CABALLERO,67,28034,2011-02-26
518002,116,BUENAVISTA,11,CARABANCHEL,40.36434917,-3.74491898,CALLE,TRENTIN,3,28054,2011-02-26
518007,116,BUENAVISTA,11,CARABANCHEL,40.36531016,-3.74547994,CALLE,PESO HISPANO,42,28054,2011-02-26
518004,84,PILAR,8,FUENCARRAL - EL PARDO,40.48313812,-3.71298097,CALLE,UBEDA,17,28034,2011-02-26
518009,116,BUENAVISTA,11,CARABANCHEL,40.36450911,-3.74806801,AVENIDA,EURO,29,28054,2011-02-26
518010,116,BUENAVISTA,11,CARABANCHEL,40.36377812,-3.74690996,CALLE,TREMIS,3,28054,2011-02-26
518011,116,BUENAVISTA,11,CARABANCHEL,40.36297017,-3.74815300,CALLE,MARAVEDI,12,28054,2011-02-26
518013,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.48743010,-3.70412995,CALLE,MORALZARZAL,1,28034,2011-02-26
518018,85,LA PAZ,8,FUENCARRAL - EL PARDO,40.48741711,-3.70130199,CALLE,ALFREDO MARQUERIE,4,28034,2011-02-26
518019,116,BUENAVISTA,11,CARABANCHEL,40.36454512,-3.75216898,AVENIDA,CARABANCHEL ALTO,25 C,28054,2011-02-26
518020,116,BUENAVISTA,11,CARABANCHEL,40.37155209,-3.75290899,CALLE,GUITARRA,11,28044,2011-02-26
518022,116,BUENAVISTA,11,CARABANCHEL,40.36993310,-3.75452198,CALLE,GOMEZ DE ARTECHE,26,28044,2011-02-26
518023,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.48391714,-3.68609797,CALLE,ISIDRO FERNANDEZ,2,28034,2011-02-26
518025,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.48553715,-3.68622998,CALLE,JOSE ANDUIZA,1,28034,2011-02-26
518026,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.48475217,-3.68625101,CALLE,MARCOS DE ORUETA,5,28034,2011-02-26
518028,116,BUENAVISTA,11,CARABANCHEL,40.37088015,-3.74682994,CALLE,AGUACATE,42,28044,2011-02-26
518033,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.48554813,-3.68845904,CALLE,SAN DACIO,32,28034,2011-02-26
518036,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.48660011,-3.69258994,CALLE,ANTONIORROBLES,4,28034,2011-02-26
518038,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.48762710,-3.69110399,CALLE,ANTONIORROBLES,10,28034,2011-02-26
518039,116,BUENAVISTA,11,CARABANCHEL,40.37312013,-3.74183997,CALLE,SECOYA,1,28054,2011-02-26
518041,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49109012,-3.68990005,CALLE,LLODIO,6,28034,2011-02-26
518042,116,BUENAVISTA,11,CARABANCHEL,40.37338814,-3.74051996,CALLE,DOBLA,1,28054,2011-02-26
518044,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49096011,-3.68698295,AVENIDA,CARDENAL HERRERA ORIA,1 B,28034,2011-02-26
518047,116,BUENAVISTA,11,CARABANCHEL,40.37151814,-3.72888900,CALLE,JUAN MIEG,9,28054,2011-02-26
518050,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.48831912,-3.68423801,AVENIDA,SOTO PALACIOS,10 A,28034,2011-02-26
518053,116,BUENAVISTA,11,CARABANCHEL,40.37273015,-3.72737004,CALLE,CERILLERAS,4,28054,2011-02-26
518056,116,BUENAVISTA,11,CARABANCHEL,40.37341015,-3.72259999,AVENIDA,POBLADOS,122,28054,2011-02-26
518059,117,ABRANTES,11,CARABANCHEL,40.37472015,-3.72373999,CALLE,CAZALEGAS,2,28025,2011-02-26
518063,117,ABRANTES,11,CARABANCHEL,40.37503010,-3.73073996,CALLE,ANTONIO ROMERO,31,28025,2011-02-26
518062,117,ABRANTES,11,CARABANCHEL,40.37430013,-3.73276994,CALLE,VIA LUSITANA,43,28025,2011-02-26
518064,117,ABRANTES,11,CARABANCHEL,40.37431013,-3.72924997,CALLE,ONTANILLA,2,28025,2011-02-26
518060,117,ABRANTES,11,CARABANCHEL,40.37502013,-3.72542999,CALLE,CAZALEGAS,5 I,28025,2011-02-26
518070,117,ABRANTES,11,CARABANCHEL,40.37653009,-3.73005998,CALLE,VIA LUSITANA,15,28025,2011-02-26
518066,117,ABRANTES,11,CARABANCHEL,40.37544009,-3.72789994,CALLE,MAZARAMBROZ,4,28025,2011-02-26
518068,117,ABRANTES,11,CARABANCHEL,40.37624313,-3.73059004,PLAZA,RENDICION DE BREDA,6,28025,2011-02-26
518075,117,ABRANTES,11,CARABANCHEL,40.37921116,-3.72774898,CALLE,VIA LUSITANA,70,28025,2011-02-26
518073,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49216816,-3.69741504,CALLE,SABADELL,199,28034,2011-02-26
518076,117,ABRANTES,11,CARABANCHEL,40.37729115,-3.73103298,PLAZA,LAS MENINAS,8,28025,2011-02-26
518065,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49659311,-3.69749803,CALLE,CALDAS DE ESTRACH,14,28034,2011-02-26
518078,117,ABRANTES,11,CARABANCHEL,40.37430013,-3.73387000,CALLE,VIA LUSITANA,120,28025,2011-02-26
518081,116,BUENAVISTA,11,CARABANCHEL,40.36668912,-3.74539102,CALLE,PESO HISPANO,14,28054,2011-02-28
518082,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46329541,-3.68899729,PASEO,CASTELLANA,210,28046,2011-02-28
518084,117,ABRANTES,11,CARABANCHEL,40.38094013,-3.73043002,CALLE,ALFONSO MARTINEZ CONDE,3,28025,2011-02-28
518087,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46444990,-3.67980923,PASEO,LA HABANA,165,28036,2011-02-28
518089,115,PUERTA BONITA,11,CARABANCHEL,40.38273915,-3.73313599,CALLE,CLARA CAMPOAMOR,41,28025,2011-02-28
518090,115,PUERTA BONITA,11,CARABANCHEL,40.38096811,-3.73287105,CALLE,CLARA CAMPOAMOR,63 B,28025,2011-02-28
518456,116,BUENAVISTA,11,CARABANCHEL,40.36843609,-3.76144400,CAMINO,CRUCES,33,28044,2011-03-03
518453,116,BUENAVISTA,11,CARABANCHEL,40.36963711,-3.75953794,CAMINO,CRUCES,56,28044,2011-03-03
518464,113,SAN ISIDRO,11,CARABANCHEL,40.38940010,-3.73244002,CALLE,OCA,10 H,28019,2011-03-03
518466,106,CUATRO VIENTOS,10,LATINA,40.36620313,-3.76363799,CALLE,VALLE DE BOI,8,28054,2011-03-03
518469,116,BUENAVISTA,11,CARABANCHEL,40.36027016,-3.76540002,CALLE,MORALES,31,28054,2011-03-03
518470,115,PUERTA BONITA,11,CARABANCHEL,40.37446713,-3.74235196,CALLE,REAL MADRID,11,28025,2011-03-03
518471,114,VISTA ALEGRE,11,CARABANCHEL,40.38857715,-3.74107499,CALLE,OCA,77,28025,2011-03-03
518473,25,DELICIAS,2,ARGANZUELA,40.39415315,-3.69397404,PLAZA,BEATA MARIA ANA DE JESUS,5,28045,2011-03-03
518474,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,40.49429009,-3.71790004,AVENIDA,VENTISQUERO DE LA CONDESA,46,28035,2011-03-03
518096,117,ABRANTES,11,CARABANCHEL,40.37602010,-3.73433998,AVENIDA,ABRANTES,122,28025,2011-02-28
518093,117,ABRANTES,11,CARABANCHEL,40.37800908,-3.73187395,AVENIDA,ABRANTES,98,28025,2011-02-28
518098,117,ABRANTES,11,CARABANCHEL,40.37890112,-3.73373699,CALLE,CARCASTILLO,3,28025,2011-02-28
518099,115,PUERTA BONITA,11,CARABANCHEL,40.37510012,-3.73547003,AVENIDA,ABRANTES,299,28025,2011-02-28
518100,115,PUERTA BONITA,11,CARABANCHEL,40.37427614,-3.73952501,CALLE,ALBOREA,7,28025,2011-02-28
518102,115,PUERTA BONITA,11,CARABANCHEL,40.37642408,-3.73924398,CALLE,BELZUNEGUI,18,28025,2011-02-28
518103,115,PUERTA BONITA,11,CARABANCHEL,40.37710015,-3.73916997,CALLE,BELZUNEGUI,14,28025,2011-02-28
518107,115,PUERTA BONITA,11,CARABANCHEL,40.37708614,-3.74117596,CALLE,ALISEDA,3,28025,2011-02-28
518106,115,PUERTA BONITA,11,CARABANCHEL,40.37686614,-3.74148395,CALLE,ALISEDA,5,28025,2011-02-28
518113,115,PUERTA BONITA,11,CARABANCHEL,40.38542310,-3.73631699,CALLE,GENERAL RICARDOS,198,28025,2011-02-28
518114,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49082310,-3.69382798,AVENIDA,CARDENAL HERRERA ORIA,100,28034,2011-02-28
518116,53,CIUDAD JARDIN,5,CHAMARTIN,40.44933015,-3.67425003,CALLE,SAN ERNESTO,18,28002,2011-02-28
518115,114,VISTA ALEGRE,11,CARABANCHEL,40.38501012,-3.73979001,PASEO,MARCELINO CAMACHO,2,28025,2019-03-04
518119,115,PUERTA BONITA,11,CARABANCHEL,40.38556008,-3.73410003,CALLE,CLARA CAMPOAMOR,7,28025,2011-02-28
518121,51,EL VISO,5,CHAMARTIN,40.44966011,-3.67868998,CALLE,RODRIGUEZ MARIN,78,28002,2011-02-28
518124,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49617412,-3.68864801,CALLE,JULIO MONTERO,1,28034,2011-02-28
518125,117,ABRANTES,11,CARABANCHEL,40.38352415,-3.72929702,CALLE,CAMINO VIEJO DE LEGANES,147,28025,2011-02-28
518476,161,PALOMAS,16,HORTALEZA,40.45248010,-3.61334004,CALLE,LUIS DE LA MATA,15 I,28042,2011-03-03
518482,14,JUSTICIA,1,CENTRO,40.42607215,-3.69992197,CALLE,BENEFICENCIA,8,28004,2011-03-04
518485,16,SOL,1,CENTRO,40.41718213,-3.70609900,CALLE,ARENAL,14,28013,2011-03-04
518487,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37776314,-3.66730105,CALLE,CAZORLA,1,28053,2011-03-04
518488,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37617116,-3.65827502,CALLE,PADRE LLANOS,10,28053,2011-03-04
518489,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37758209,-3.66305099,AVENIDA,ENTREVIAS,100,28053,2011-03-04
518491,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,40.39125713,-3.63788494,AVENIDA,RAFAEL ALBERTI,9,28038,2011-03-04
518490,132,SAN DIEGO,13,PUENTE DE VALLECAS,40.38099613,-3.66702394,CALLE,PUERTO DE BALBARAN,53,28018,2011-03-04
518494,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,40.42335609,-3.71940101,PASEO,REY,26,28008,2011-03-04
518128,115,PUERTA BONITA,11,CARABANCHEL,40.38601609,-3.73111894,GLORIETA,RUFINO NOVALVOS,4,28025,2011-02-28
518133,112,OPAÑEL,11,CARABANCHEL,40.38565009,-3.72462996,AVENIDA,OPORTO,35,28019,2011-02-28
518135,112,OPAÑEL,11,CARABANCHEL,40.38639816,-3.72325504,CALLE,PORTALEGRE,69,28019,2011-02-28
518134,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49771017,-3.68812995,CALLE,AFUERAS A VALVERDE,17,28034,2011-02-28
518136,112,OPAÑEL,11,CARABANCHEL,40.38625008,-3.71892996,CALLE,SANTA LUCRECIA,9,28019,2011-02-28
518139,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49579310,-3.68662500,CALLE,ISLA TIMOR,13,28034,2011-02-28
518140,112,OPAÑEL,11,CARABANCHEL,40.38530314,-3.72128796,AVENIDA,OPORTO,18,28019,2011-02-28
518141,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49480910,-3.68585796,PLAZA,MARTIRES,16,28034,2011-02-28
518142,117,ABRANTES,11,CARABANCHEL,40.38499016,-3.72152002,CALLE,BRAGANZA,1,28025,2011-02-28
518146,117,ABRANTES,11,CARABANCHEL,40.38536014,-3.72620003,PLAZA,SAN VICENTE DE PAUL,1,28025,2011-02-28
518147,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49927115,-3.69153998,CALLE,CUEVA DE MONTESINOS,39,28034,2011-02-28
518148,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50055011,-3.69042995,PLAZA,TRES OLIVOS,1,28034,2011-02-28
518155,127,PRADOLONGO,12,USERA,40.37658011,-3.71195003,AVENIDA,RAFAELA YBARRA,85,28026,2011-02-28
518154,117,ABRANTES,11,CARABANCHEL,40.38415017,-3.71845004,PLAZA,ELIPTICA,3,28026,2011-02-28
518156,115,PUERTA BONITA,11,CARABANCHEL,40.38811009,-3.73217003,CALLE,GENERAL RICARDOS,157,28025,2011-02-28
518159,86,VALVERDE,8,FUENCARRAL-EL PARDO,40.50428915,-3.69047903,CALLE,CABALLERO DE LOS LEONES,23,28034,2011-02-28
518161,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50205811,-3.69267397,CALLE,ALONSO QUIJANO,52,28034,2011-02-28
518162,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50207212,-3.69227497,CALLE,ALONSO QUIJANO,50,28034,2011-02-28
518168,181,CASCO HISTORICO DE VALLECAS,18,VILLA DE VALLECAS,40.36791017,-3.62826002,AVENIDA,MAYORAZGO,26,28051,2011-02-28
518171,22,ACACIAS,2,ARGANZUELA,40.39958316,-3.71110499,PASEO,YESERIAS,13,28005,2011-02-28
518175,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.51127908,-3.67783198,CALLE,MARIA TUBAU,17 A,28050,2011-02-28
518174,174,LOS ROSALES,17,VILLAVERDE,40.36066012,-3.69113995,CALLE,AFECTO,4,28041,2011-02-28
518182,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50660013,-3.67981000,CALLE,CASTILLO DE CANDANCHU,50,28050,2011-02-28
518180,22,ACACIAS,2,ARGANZUELA,40.40535813,-3.70532796,RONDA,TOLEDO,30,28005,2011-02-28
518178,21,IMPERIAL,2,ARGANZUELA,40.40423409,-3.71931901,CALLE,PARADINAS,23,28005,2011-02-28
518179,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.51209011,-3.67684002,CALLE,MARIA TUBAU,15 E,28050,2011-02-28
518186,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50399710,-3.67632399,CALLE,CASTIELLO DE JACA,19 B,28050,2011-02-28
518187,26,PALOS DE LA FRONTERA,2,ARGANZUELA,40.40701409,-3.69366700,PASEO,SANTA MARIA DE LA CABEZA,1,28045,2011-02-28
518188,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50622308,-3.67709794,CALLE,CASTIELLO DE JACA,39,28050,2011-02-28
518193,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50859712,-3.67433902,CALLE,RABANAL DEL CAMINO,8,28050,2011-02-28
518194,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50407116,-3.67492003,CALLE,SAN JUAN DE ORTEGA,20 C,28050,2011-02-28
518195,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50132112,-3.67090996,CALLE,CARDEÑUELA RIOPICO,9 D,28050,2011-02-28
518196,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50037813,-3.67038602,CALLE,VILORIA DE LA RIOJA,26,28050,2011-02-28
518199,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.49780012,-3.67571005,CALLE,ESTELLA,7,28050,2011-02-28
518200,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,40.48744015,-3.72282996,PLAZA,VALLE DE LA JAROSA,35,28035,2011-02-28
518202,88,EL GOLOSO,8,FUENCARRAL - EL PARDO,40.50354112,-3.69563504,AVENIDA,MONASTERIO DE SILOS,38 G,28049,2011-02-28
518203,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,40.49345009,-3.70463999,CALLE,MARBELLA,34,28034,2011-02-28
518204,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,40.48863016,-3.71910003,CALLE,COLLADO DEL HORNILLO,2,28035,2011-02-28
518205,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50426015,-3.67306897,CALLE,REDECILLA DEL CAMINO,2 K,28050,2011-02-28
518206,88,EL GOLOSO,8,FUENCARRAL - EL PARDO,40.50532910,-3.69372003,AVENIDA,MONASTERIO DE SILOS,71,28049,2011-02-28
518208,86,VALVERDE,8,FUENCARRAL - EL PARDO,40.50583712,-3.67220898,AVENIDA,CAMINO DE SANTIAGO,45 C,28050,2011-02-28
518207,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,40.49518010,-3.70554998,CALLE,PEÑA SANTA,63,28034,2011-02-28
518210,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,40.49122010,-3.72252997,CALLE,COLLADO DE MARICHIVA,101,28035,2011-02-28
