ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;UBICACION;USO;MODELO
"530590";"Fuentes de beber";"191";"CASCO HISTORICO DE VICALVARO";"19";"VICALVARO";"OPERATIVO";"448272.32";"4472585.58";"ETRS89";40.40227385;-3.60958684;"CALLE";"GALLEGOS";"26";"28032";"ENTRE Nº 26 Y 30";"11132153";;"FUE_19_0136";"FUE22";"VP";"PERSONAS";"PIEDRA VP"
"530592";"Fuentes de beber";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"438069.550";"4471158.540";"ETRS89";40.38872208;-3.72967450;"PLAZA";"GANDARA DE ORO";"2";"28019";"ENTRE FAROLA 4 DE C/ FERREIRA Y AREA INFANTIL";"11070415";;"FUE_11_0034";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530594";"Fuentes de beber";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438261.440";"4469863.890";"ETRS89";40.37707350;-3.72728835;"CALLE";"CAZALEGAS";"9";"28025";"ENTRE CAMPO DE FUTBOL Y CIRCUITO DE TIERRA, EN PARQUE EMP. Mª AUSTRIA";"31038600";;"FUE_11_0069";"FUE22";"ZV";"PERSONAS";"MU-S37A"
"530595";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"437982.98";"4469432.38";"ETRS89";40.37316558;-3.73052641;"CALLE";"JUAN RON";"2";"28054";"JARDIN LOS POZUELOS";"31037542";;"FUE_11_0074";"FUE22";"ZV";"PERSONAS";"MU-S37A"
"530599";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"437811.32";"4469406.33";"ETRS89";40.37291811;-3.73254577;"AVENIDA";"POBLADOS";"110";"28054";"PARQUE DE LA VOLATERIA Y ENTORNO";"31007161";;"FUE_11_0073";"FUE22";"ZV";"PERSONAS";"MU-S37A"
"530600";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"437661.570";"4469273.830";"ETRS89";40.37171330;-3.73429664;"CALLE";"SALVADOR VICENTE MARTIN";"9";"28054";;"31037547";;"FUE_11_0075";"FUE22";"ZV";"PERSONAS";"MU-S37A"
"530601";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"436579.670";"4468407.630";"ETRS89";40.36382856;-3.74695339;"CALLE";"TREMIS";"3";"28054";"C/V C/ FLORIN, JUNTO AREA INFANTIL";"31017777";;"FUE_11_0076";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530602";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"436764.043";"4468695.076";"ETRS89";40.36643201;-3.74481055;"CALLE";"SOUS DE PLATA";"53";"28054";"ENTRE AREAS INFANTILES DEL JARDIN DE LAS CUESTAS";"31010911";;"FUE_11_0077";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530603";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435107.39";"4468153.84";"ETRS89";40.36142902;-3.76426637;"CALLE";"PALAU DE LA MUSICA";"5";"28054";"JARDIN LA CHOCOLATERA";"31006510";;"FUE_11_0081";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530604";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435483.840";"4468017.860";"ETRS89";40.36023327;-3.75981939;"CALLE";"MORALES";"40";"28054";"PROXIMO AREA INFANTIL, EN PARQUE DE LA TIROLINA";"31032512";"2022-06-14 00:00:00.0";"FUE_11_0082";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530606";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"436039.63";"4468185.26";"ETRS89";40.36178410;-3.75329106;"AVENIDA";"CARABANCHEL ALTO";"53";"28054";"CV AV PESETA";"31039419";;"FUE_11_0087";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530608";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435269.420";"4467997.720";"ETRS89";40.36003522;-3.76234240;"CALLE";"MORALES";"54";"28054";"FRENTE FAROLA 42, EN ACCESO A JARDIN LA HIDALGA";"31045276";;"FUE_11_0083";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530609";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435506.930";"4468666.070";"ETRS89";40.36607441;-3.75961302;"CALLE";"LONJA DE LA SEDA";"28";"28054";"FRENTE C/ CUEVAS DE ALTAMIRA, EN PARQUE JUNTO AREA INFANTIL";"31036372";;"FUE_11_0085";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530453";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"442905.7";"4470717.66";"ETRS89";40.38509588;-3.67265857;"CALLE";"AVELINO FERNANDEZ DE LA POZA";"19";"28053";;"11090858";;"FUE_13_0149";"FUE22";"VP";"PERSONAS";"PIEDRA VP"
"530455";"Fuentes de beber";"145";"FONTARRON";"14";"MORATALAZ";"OPERATIVO";"444606.66";"4472971.68";"ETRS89";40.40551627;-3.65281598;"AVENIDA";"MORATALAZ";"60";"28030";"JUNTO ÁREA CANINA";"20152930";"2022-06-10 00:00:00.0";"FUE_14_0078";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530458";"Fuentes de beber";"144";"MEDIA LEGUA";"14";"MORATALAZ";"OPERATIVO";"444107.96";"4473423.55";"ETRS89";40.40955364;-3.65873253;"CALLE";"CORREGIDOR DIEGO DE VALDERRABANO";"24";"28030";"Corregidor Mendo de Zúñiga Nº 24 con Corregidor Diego de Valderrábanos. Junto a pista deportiva";"11101959";;"FUE_14_0052";"FUE22";"ZV";"PERSONAS";"PIEDRA VP"
"530459";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"442855.32";"4470754.42";"ETRS89";40.38542358;-3.67325538;"CALLE";"CONCEJO DE TEVERGA";"10";"28053";"CONCEJO DE TEVERGA ENTRE Nº 10 Y 14";"20063121";;"FUE_13_0138";"FUE22";"VP";"PERSONAS";"MU-37A"
"530460";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443667.86";"4471583.76";"ETRS89";40.39295010;-3.66375632;"CALLE";"SIERRA CARBONERA";"21";"28053";;"11095237";;"FUE_13_0131";"FUE22";"VP";"PERSONAS";"PIEDRA VP"
"530463";"Fuentes de beber";"141";"PAVONES";"14";"MORATALAZ";"OPERATIVO";"446065.88";"4471866.53";"ETRS89";40.39565620;-3.63552631;"CALLE";"ARROYO FONTARRON";"437";"28030";"JUNTO A INSTITUTOS FELIPE II Y JUANA DE CASTILLA, JUNTO A ZONA INFANTIL.";"11101243";;"FUE_14_0058";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530465";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445373.765";"4470932.166";"ETRS89";40.38719376;-3.64360114;"CALLE";"LUIS BUÑUEL";"5";"28018";"JUNTO FAROLA 3, PROXIMO A PISTA DEPORTIVA";"31070735";"2022-07-02 00:00:00.0";"FUE_13_0148";"FUE22";"VP";"PERSONAS";"MU-37A"
"530468";"Fuentes de beber";"144";"MEDIA LEGUA";"14";"MORATALAZ";"NO_OPERATIVO";"444319.920";"4473778.610";"ETRS89";40.41276643;-3.65626564;"AVENIDA";"DOCTOR GARCIA TAPIA";"30";"28030";"Calle García Tapia y C/ Carmen Amaya junto a pistas deportivas";"20182062";;"FUE_14_0054";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530469";"Fuentes de beber";"143";"MARROQUINA";"14";"MORATALAZ";"OPERATIVO";"445001.86";"4473257.30";"ETRS89";40.40811550;-3.64818348;"CALLE";"MARROQUINA";"38";"28030";"CON AVENIDA DE LOS VINATEROS";"11101548";;"FUE_14_0064";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530471";"Fuentes de beber";"143";"MARROQUINA";"14";"MORATALAZ";"OPERATIVO";"445325.28";"4473485.34";"ETRS89";40.41019113;-3.64439162;"CALLE";"AUGUSTO GONZALEZ BESADA";"16";"28030";"Parque Z Avenida de los Vinateros junto a caseta";"11101457";"2023-07-20 00:00:00.0";"FUE_14_0072";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530472";"Fuentes de beber";"145";"FONTARRON";"14";"MORATALAZ";"OPERATIVO";"444143.500";"4473095.370";"ETRS89";40.40659959;-3.65828488;"PLAZA";"CORREGIDOR ALONSO DE AGUILAR";"6";"28030";"JUNTO FUENTE ORNAMENTAL";"11101880";;"FUE_14_0082";"FUE22";"ZV";"PERSONAS";"MU-37B"
"530474";"Fuentes de beber";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443973.34";"4472666.53";"ETRS89";40.40272493;-3.66025239;"CALLE";"SIERRA TOLEDANA";"33";"28038";;"20172026";;"FUE_13_0141";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"530476";"Fuentes de beber";"146";"VINATEROS";"14";"MORATALAZ";"OPERATIVO";"446115.21";"4472752.32";"ETRS89";40.40363914;-3.63502005;"CALLE";"LUIS DE HOYOS SAINZ";"106";"28030";"C/ Fuente Carrantona y Luis de Hoyos Sainz, 132 posterior.";"11102886";;"FUE_14_0047";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530477";"Fuentes de beber";"145";"FONTARRON";"14";"MORATALAZ";"NO_OPERATIVO";"444954.01";"4472463.05";"ETRS89";40.40095727;-3.64867869;"CALLE";"ARROYO FONTARRON";"79";"28030";"CON ENCOMIENDA DE PALACIOS";"11102252";"2023-02-03 00:00:00.0";"FUE_14_0062";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530480";"Fuentes de beber";"141";"PAVONES";"14";"MORATALAZ";"OPERATIVO";"446721.14";"4472256.34";"ETRS89";40.39921004;-3.62783820;"CALLE";"BRUJAS";"34";"28030";"EN AVC";"31045387";;"FUE_14_0085";"FUE22";"ZV";"PERSONAS";"MU-S37A"
"530482";"Fuentes de beber";"145";"FONTARRON";"14";"MORATALAZ";"OPERATIVO";"445902.61";"4472374.46";"ETRS89";40.40022136;-3.63749323;"CALLE";"HACIENDA DE PAVONES";"334";"28030";"C/ Fuente Carrantona y C/ Hacienda de Pavones zonas ajardinadas cerca de la junta junto a bar";"11102874";"2023-06-07 00:00:00.0";"FUE_14_0087";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530483";"Fuentes de beber";"031";"PACIFICO";"03";"RETIRO";"OPERATIVO";"442372.55";"4472473.33";"ETRS89";40.40087522;-3.67909835;"CALLE";"TELLEZ";"50";"28007";"JUNTO AREA INFANTIL";"20088240";"2023-02-21 00:00:00.0";"FUE_03_0063";"FUE22";"ZV";"PERSONAS";"FUENTE_ACCESIBLE"
"530485";"Fuentes de beber";"142";"HORCAJO";"14";"MORATALAZ";"OPERATIVO";"446264.93";"4472778.55";"ETRS89";40.40388512;-3.63325795;"CALLE";"LUIS DE HOYOS SAINZ";"144";"28030";"Parque Vandel II Calle Luís de Hoyos Sainz esquina Fuente Carrantona";"11101318";;"FUE_14_0092";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530487";"Fuentes de beber";"144";"MEDIA LEGUA";"14";"MORATALAZ";"OPERATIVO";"443900.56";"4473444.51";"ETRS89";40.40972851;-3.66117860;"CALLE";"CAMINO DE LOS VINATEROS";"10";"28030";"Calle de Lituania";"11102104";;"FUE_14_0094";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530489";"Fuentes de beber";"144";"MEDIA LEGUA";"14";"MORATALAZ";"OPERATIVO";"444095.43";"4474031.77";"ETRS89";40.41503199;-3.65893364;"CALLE";"FELIX RODRIGUEZ DE LA FUENTE";"65";"28030";"Félix Rodríguez De La Fuente 67";"11102086";"2016-05-17 00:00:00.0";"FUE_14_0096";"FUE22";"ZV";"PERSONAS";"MU-S37A"
"530491";"Fuentes de beber";"182";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"OPERATIVO";"448349.41";"4470274.30";"ETRS89";40.38145705;-3.60849097;"CALLE";"ZAZUAR";"12";"28031";"Calle de Zazuar en parque Junto a colegio";"31011883";"2023-04-24 00:00:00.0";"FUE_18_0020";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530492";"Fuentes de beber";"182";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"OPERATIVO";"448139.93";"4470342.97";"ETRS89";40.38206267;-3.61096429;"CALLE";"PUENTELARRA";"24";"28031";"interbloque";"11131736";;"FUE_18_0018";"FUE22";"ZV";"PERSONAS";"MU-37E"
"530494";"Fuentes de beber";"181";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447403.82";"4469555.68";"ETRS89";40.37492408;-3.61957096;"CALLE";"SIERRA AITANA";"5";"28031";"Parque Calle de Bubierca";"11131261";;"FUE_18_0022";"FUE22";"ZV";"PERSONAS";"MU-37D"
"530496";"Fuentes de beber";"181";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447379.22";"4470375.62";"ETRS89";40.38230911;-3.61992843;"CALLE";"FELIPE ALVAREZ";"40";"28031";"Puerto de Lumbreras Parque Urpisa";"11130055";;"FUE_18_0028";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530497";"Fuentes de beber";"181";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447499.18";"4469962.73";"ETRS89";40.37859708;-3.61848124;"CALLE";"PICO DE LA CIERVA";"2";"28031";"Parque Pico de la Cierva o Parque del cementerio";"20041418";;"FUE_18_0029";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530498";"Fuentes de beber";"181";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447174.46";"4469541.96";"ETRS89";40.37478597;-3.62227148;"CALLE";"PEÑA CAVERO";"1";"28031";"PTO. DE PORZUNA, 1-31";"20041622";;"FUE_18_0030";"FUE22";"ZV";"PERSONAS";"MU-37E"
"530615";"Fuentes de beber";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"437528.35";"4471081.35";"ETRS89";40.38798631;-3.73604294;"CALLE";"AVECILLA";"10";"28025";"C/ ALONDRA";"31018843";;"FUE_11_0094";"FUE22";"ZV";"PERSONAS";"PIEDRA VP"
"530623";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"437059.75";"4468353.47";"ETRS89";40.36337704;-3.74129419;"CALLE";"TRESETA";"39";"28054";;"31037779";;"FUE_11_0096";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530625";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435907.480";"4468337.210";"ETRS89";40.36314278;-3.75486260;"CALLE";"ARTE MUDEJAR DE TERUEL";"4";"28054";"C/V C/ PRADO MERINERO, EN ZONA CENTRAL PARQUE";"31036353";;"FUE_11_0099";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530626";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435942.800";"4468632.870";"ETRS89";40.36580894;-3.75447634;"CALLE";"MURALLAS DE LUGO";"11";"28054";"C/V C/ LONJA DE LA SEDA, EN ZONA CENTRAL PARQUE";"31019802";;"FUE_11_0100";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530628";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"437175.630";"4469296.980";"ETRS89";40.37188537;-3.74002246;"CALLE";"ENRIQUE DE ORO";"1";"28054";"C/V C/ DOBLA, JUNTO AREA INFANTIL";"31012221";;"FUE_11_0102";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530629";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435772.780";"4468492.220";"ETRS89";40.36452882;-3.75646453;"CALLE";"MORALES";"13";"28054";"JUNTO AREA INFANTIL, EN PARQUE SALVADOR ALLENDE";"31001529";;"FUE_11_0103";"FUE22";"ZV";"PERSONAS";"OTRO_BOLARDO"
"530630";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435750.850";"4468565.290";"ETRS89";40.36518538;-3.75673016;"CALLE";"MORALES";"2";"28054";"ENTRE PISTA DE PETANCA Y AREA INFANTIL, EN PARQUE SALVADOR ALLENDE";"31001528";;"FUE_11_0104";"FUE22";"ZV";"PERSONAS";"OTRO_BOLARDO"
"530634";"Fuentes de beber";"115";"PUERTA BONITA";"11";"CARABANCHEL";"OPERATIVO";"437312.64";"4469571.46";"ETRS89";40.37436833;-3.73843570;"CALLE";"BELZUNEGUI";"27";"28025";"PARQUE DEL PAN BENDITO junto área infantil";"31044429";;"FUE_11_0109";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530637";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435959.210";"4469336.320";"ETRS89";40.37214719;-3.75435373;"CALLE";"POLVORANCA";"19";"28044";"C/V C/ JOAQUIN TURINA, FRENTE FAROLA 8";"11077542";;"FUE_11_0113";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530641";"Fuentes de beber";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436216.500";"4470005.720";"ETRS89";40.37819717;-3.75139027;"CALLE";"JACOBINIA";"48";"28047";"ENTRE PARROQUIA SAN ISIDRO LABRADOR Y AREA INFANTIL";"20119352";;"FUE_11_0118";"FUE22";"ZV";"PERSONAS";"PIEDRA VP"
"530642";"Fuentes de beber";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438421.960";"4472289.700";"ETRS89";40.39893822;-3.72563204;"PASEO";"ERMITA DEL SANTO";"74";"28019";"PROXIMO A FUENTE CIRCULAR Y AREA INFANTIL, EN PARQUE SAN ISIDRO";"20047746";;"FUE_11_0119";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530500";"Fuentes de beber";"181";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447034.5";"4469142.72";"ETRS89";40.37118046;-3.62388691;"CALLE";"BABILAFUENTE";"9";"28031";"C/V Sierra de Bobia. Parque Cataratas, plataforma superior";"20170615";;"FUE_18_0033";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530501";"Fuentes de beber";"182";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"OPERATIVO";"447851.24";"4470089.72";"ETRS89";40.37976320;-3.61434444;"CALLE";"REAL DE ARGANDA";"47";"28031";"Parque Real de Arganda, zona infantil,frente a Policia Municipal";"20076139";;"FUE_18_0037";"FUE22";"ZV";"PERSONAS";"MU-S37A"
"530502";"Fuentes de beber";"181";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447262.72";"4470193.7";"ETRS89";40.38066288;-3.62128579;"PLAZA";"JUAN DE MALASAÑA";"12";"28031";"PLAZA JUAN DE MALASAÑA Nº 12 (TRAVESIA GAVIA CON JESUS DEL PINO)";"11130067";;"FUE_18_0045";"FUE22";"VP";"PERSONAS";"PIEDRA VP"
"530503";"Fuentes de beber";"181";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"446990.06";"4469345.43";"ETRS89";40.37300379;-3.62442720;"CALLE";"PUERTO DE PORZUNA";"46";"28031";"parque Cataratas junto a zona estancial";"31027378";;"FUE_18_0035";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530506";"Fuentes de beber";"181";"CASCO HISTORICO DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447507.97";"4469365.99";"ETRS89";40.37322179;-3.61832855;"PLAZA";"SIERRA DE GRAZALEMA";"3";"28031";"PLAZA SIERRA DE GRAZALEMA Nº 12";"20170671";;"FUE_18_0046";"FUE22";"VP";"PERSONAS";"MU-37B"
"530507";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447952.84";"4469208.40";"ETRS89";40.37183000;-3.61307563;"AVENIDA";"LA GAVIA";"40";"28051";;"31019810";"2016-04-12 00:00:00.0";"FUE_18_0047";"FUE22";"VP";"PERSONAS";"MU-37A"
"530508";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"449169";"4468379.13";"ETRS89";40.36443438;-3.59868484;"CALLE";"CAÑADA DEL SANTISIMO";"39";"28051";;"31061788";"2016-06-14 00:00:00.0";"FUE_18_0048";"FUE22";"VP";"PERSONAS";"MU-37A"
"530514";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"OPERATIVO";"449398.87";"4472895.6";"ETRS89";40.40513595;-3.59633630;"PASEO";"POLIDEPORTIVO";"146";"28032";"Recintos feriales junto a auditorio";"20064811";;"FUE_19_0055";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530515";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"OPERATIVO";"449918.81";"4473188.34";"ETRS89";40.40780459;-3.59023213;"CALLE";"Abad Juan Catalán";"76";"28022";"Parque de la Catalana";"31024778";;"FUE_19_0053";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530517";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"OPERATIVO";"449262.52";"4472982.57";"ETRS89";40.40591113;-3.59795004;"CALLE";"PEDERNAL";"1";"28032";"Recintos feriales junto a policia";"31031826";;"FUE_19_0057";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530519";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"OPERATIVO";"448591.83";"4472817.47";"ETRS89";40.40438266;-3.60584049;"CALLE";"AMBROZ";"2 A";"28032";"Calle de San Cipriano con Calle de Ambroz";"11132723";;"FUE_19_0062";"FUE22";"ZV";"PERSONAS";"PIEDRA VP"
"530522";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"OPERATIVO";"449779.85";"4472984.88";"ETRS89";40.40596331;-3.59185371;"CALLE";"ABAD JUAN CATALAN";"40";"28032";"Parque de la catalana";"31009493";;"FUE_19_0065";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530523";"Fuentes de beber";"191";"CASCO HISTORICO DE VICALVARO";"19";"VICALVARO";"NO_OPERATIVO";"447936.440";"4474116.140";"ETRS89";40.41604119;-3.61367004;"AVENIDA";"CANILLEJAS A VICALVARO";"102";"28032";"CUÑA C DE VICALVARO,  junto carril bici y acceso puente M 40";"20099758";;"FUE_19_0067";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530526";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"OPERATIVO";"448078.17";"4473761.21";"ETRS89";40.41285261;-3.61197060;"PARQUE";"CUÑA VERDE";"00";"28032";"Cuña verde zona B junto a ría";"11133117";;"FUE_19_0070";"FUE22";"ZV";"PERSONAS";"MU-S37A"
"530528";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"NO_OPERATIVO";"447731.37";"4473638.37";"ETRS89";40.41172428;-3.61604780;"PARQUE";"CUÑA VERDE";"00";"28032";"Cuña verde zona B  cerca de la pasarela";"11133383";;"FUE_19_0071";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530531";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"OPERATIVO";"448080.49";"4473644.46";"ETRS89";40.41180099;-3.61193373;"CALLE";"LARDERO";"11";"28032";"Cuña verde zona A junto a caseta";"11133117";;"FUE_19_0075";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530535";"Fuentes de beber";"192";"VALDEBERNARDO";"19";"VICALVARO";"OPERATIVO";"447424.23";"4472540.65";"ETRS89";40.40181597;-3.61957693;"PLAZA";"JUAN CARLOS ONETTI";"3";"28032";;"20144590";;"FUE_19_0106";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530539";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"OPERATIVO";"449872.62";"4473147.10";"ETRS89";40.40743029;-3.59077323;"CALLE";"ABAD JUAN CATALAN";"74";"28032";"Parque de la Catalana";"31037335";;"FUE_19_0092";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530540";"Fuentes de beber";"192";"VALDEBERNARDO";"19";"VICALVARO";"OPERATIVO";"446875.70";"4472289.33";"ETRS89";40.39951711;-3.62601972;"BULEVAR";"JOSE PRAT";"1";"28032";"Parque Ladera de los Almendros";"31038817";;"FUE_19_0101";"FUE22";"ZV";"PERSONAS";"MU-S37A"
"530542";"Fuentes de beber";"192";"VALDEBERNARDO";"19";"VICALVARO";"OPERATIVO";"447225.46";"4472599.91";"ETRS89";40.40233725;-3.62192411;"CALLE";"JUGLARES";"14 G";"28032";"c/V PLAZA ROSA CHACEL";"20100627";;"FUE_19_0105";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530543";"Fuentes de beber";"192";"VALDEBERNARDO";"19";"VICALVARO";"OPERATIVO";"447146.55";"4472333.05";"ETRS89";40.39992820;-3.62283182;"BULEVAR";"INDALECIO PRIETO";"30 G";"28032";"Plaza de Juan Benet Bulevar Indalecio Prieto 30G";"20100429";;"FUE_19_0104";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530544";"Fuentes de beber";"192";"VALDEBERNARDO";"19";"VICALVARO";"OPERATIVO";"447573.81";"4472270.29";"ETRS89";40.39938982;-3.61779204;"CALLE";"CORDEL DE PAVONES";"13";"28032";"Parque Valdebernardo Este junto a pistas deportivas";"31006991";;"FUE_19_0120";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530548";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"OPERATIVO";"447635.17";"4473010.36";"ETRS89";40.40606072;-3.61712989;"PLAZA";"ALOSNO";"4";"28032";"PLAZA ALOSNO Nº 7";"11133351";;"FUE_19_0134";"FUE22";"VP";"PERSONAS";"MU-37A"
"530551";"Fuentes de beber";"192";"VALDEBERNARDO";"19";"VICALVARO";"OPERATIVO";"447650.66";"4472243.26";"ETRS89";40.39915116;-3.61688426;"AVENIDA";"DEMOCRACIA";"60";"28031";"Parque Valdebernardo Este en paseo central";"31065633";;"FUE_19_0122";"FUE22";"ZV";"PERSONAS";"MU-37A"
"530554";"Fuentes de beber";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"439113.110";"4472022.520";"ETRS89";40.39658216;-3.71746263;"CALLE";"GENERAL RICARDOS";"17";"28019";"FRENTE FAROLA 7, JUNTO AREA INFANTIL";"11071366";;"FUE_11_0011";"FUE22";"ZV";"PERSONAS";"ESCULTURA PATRIMONIO HISTÓRICO"
"530555";"Fuentes de beber";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"437157.71";"4471583.8";"ETRS89";40.39248472;-3.74045906;"AVENIDA";"NUESTRA SEÑORA DE VALVANERA";"111";"28025";"PZA. N¬SRA. VALVANERA";"31008724";;"FUE_11_0014";"FUE22";"ZV";"PERSONAS";"METROPOLIS"
