ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;TIPO;MODELO
"8972107";"Papelera";"103";"LUCERO";"10";"LATINA";"OPERATIVO";"436187.548";"4473086.53";"ETRS89";40.40594816;-3.75203999;"CALLE";"VILLASANDINO";"29";"28011";"CALLE VILLASANDINO, 29";"20075540";"2022-08-01 00:00:00.0";"330469";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972210";"Papelera";"204";"ARCOS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447039.102";"4474868.7";"ETRS89";40.42276409;-3.62430899;"CALLE";"POBLADURA DEL VALLE";"14";"28037";"CALLE POBLADURA DEL VALLE, 14";"20151842";"2022-08-01 00:00:00.0";"330155";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972213";"Papelera";"171";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"OPERATIVO";"439086.865";"4468027.17";"ETRS89";40.36058811;-3.71738999;"AVENIDA";"RAFAELA YBARRA";"130";"28041";"AVENIDA RAFAELA YBARRA,130";"31054821";"2022-08-01 00:00:00.0";"330709";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972214";"Papelera";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"448882.707";"4475807.33";"ETRS89";40.43133517;-3.60265300;"CALLE";"LIVERPOOL";"9";"28022";"CALLE LIVERPOOL, 9";"20128520";"2022-08-01 00:00:00.0";"330022";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972216";"Papelera";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"448873.388";"4476020.29";"ETRS89";40.43325308;-3.60277999;"CALLE";"SOFIA";"84";"28022";"CALLE SOFIA,84";"31065181";"2022-08-01 00:00:00.0";"330027";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972223";"Papelera";"055";"NUEVA ESPAÑA";"05";"CHAMARTIN";"OPERATIVO";"443020.449";"4479168.48";"ETRS89";40.46123313;-3.67206399;"CALLE";"TORPEDERO TUCUMAN";"8";"28016";"CALLE TORPEDERO TUCUMAN, 8";"11026827";"2022-08-01 00:00:00.0";"330475";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972225";"Papelera";"084";"EL PILAR";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"439796.133";"4480511.6";"ETRS89";40.47310511;-3.71021899;"CALLE";"CHANTADA";"10";"28029";"CALLE CHANTADA, 10";"11046333";"2022-08-01 00:00:00.0";"330064";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972230";"Papelera";"123";"SAN FERMIN";"12";"USERA";"OPERATIVO";"441724.37";"4468721.56";"ETRS89";40.36703208;-3.68639301;"CALLE";"PERIANA";"27";"28041";"CALLE PERIANA,27";"20141583";"2022-08-01 00:00:00.0";"330246";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972232";"Papelera";"103";"LUCERO";"10";"LATINA";"OPERATIVO";"436298.873";"4472126.03";"ETRS89";40.39730412;-3.75063200;"CALLE";"CUART DE POBLET";"119";"28047";"CALLE CUART DE POBLET, 119";"11063850";"2022-08-01 00:00:00.0";"330487";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972108";"Papelera";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"438111.009";"4472721.73";"ETRS89";40.40280709;-3.72933799;"CALLE";"CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN";"2";"28047";"CALLE CONCEJAL FRANCISCO JOSE JIMENE, 2";"20086341";"2022-08-01 00:00:00.0";"330126";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972110";"Papelera";"084";"EL PILAR";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"440121.321";"4480786.29";"ETRS89";40.47560312;-3.70640899;"AVENIDA";"EL FERROL";"49";"28029";"AVENIDA EL FERROL, 49";"20104402";"2022-08-01 00:00:00.0";"329982";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972132";"Papelera";"123";"SAN FERMIN";"12";"USERA";"OPERATIVO";"441354.731";"4468618.54";"ETRS89";40.36607810;-3.69073699;"CALLE";"SILVINA";"19";"28041";"CALLE SILVINA, 9";"20141700";"2022-08-01 00:00:00.0";"330224";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972133";"Papelera";"126";"ZOFIO";"12";"USERA";"OPERATIVO";"438959.87";"4469515.35";"ETRS89";40.37398512;-3.71902799;"AVENIDA";"POBLADOS";"157";"28026";"AVENIDA POBLADOS, 157";"31007156";"2022-08-01 00:00:00.0";"330277";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972134";"Papelera";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"438012.72";"4469420.87";"ETRS89";40.37306410;-3.73017499;"CALLE";"JUAN RON";"2";"28054";"AVENIDA POBLADOS, 113";"31037542";"2022-08-01 00:00:00.0";"330617";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972138";"Papelera";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"443221.918";"4483960.24";"ETRS89";40.50441316;-3.67011699;"PASEO";"SAN MILLAN DE LA COGOLLA";"5 B";"28050";"CALLE REDECILLA DEL CAMINO, 2 H";"31023126";"2022-08-01 00:00:00.0";"329827";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972139";"Papelera";"032";"ADELFAS";"03";"RETIRO";"OPERATIVO";"443324.851";"4472665.43";"ETRS89";40.40267113;-3.66789399;"CALLE";"ARREGUI Y ARUEJ";"31";"28007";"CALLE ARREGUI Y ARUEJ, 31";"20065350";"2022-08-01 00:00:00.0";"330302";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972140";"Papelera";"088";"EL GOLOSO";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"441367.501";"4484931.44";"ETRS89";40.51303309;-3.69209199;"AVENIDA";"SANTUARIO DE VALVERDE";"110";"28049";"AVENIDA SANTUARIO DE VALVERDE, 110";"31004520";"2022-08-01 00:00:00.0";"329748";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972141";"Papelera";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"443325.708";"4475674.57";"ETRS89";40.42977914;-3.66815200;"CALLE";"DOCTOR GOMEZ ULLA";"3";"28028";"CALLE DOCTOR GOMEZ ULLA, 9";"20120165";"2022-08-01 00:00:00.0";"330313";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972142";"Papelera";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"443707.635";"4483985.65";"ETRS89";40.50467516;-3.66438700;"CALLE";"VALCARLOS";"30";"28050";"CALLE VALCARLOS, 28";"31005959";"2022-08-01 00:00:00.0";"329813";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972143";"Papelera";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435779.071";"4468388.41";"ETRS89";40.36359414;-3.75637999;"CALLE";"MORALES";"19 A";"28054";"CALLE MORALES,19 A";"31005231";"2022-08-01 00:00:00.0";"330659";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972144";"Papelera";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"439133.971";"4471867.27";"ETRS89";40.39518512;-3.71720199;"CALLE";"JACINTO VERDAGUER";"19";"28019";"CALLE JACINTO VERDAGUER, 19";"11071267";"2022-08-01 00:00:00.0";"330549";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972147";"Papelera";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440300.768";"4480221.49";"ETRS89";40.47052811;-3.70423899;"PASEO";"DIRECCION";"297";"28029";"PASEO DIRECCION,297";"31028421";"2022-08-01 00:00:00.0";"330408";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972148";"Papelera";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"440244.083";"4469797.19";"ETRS89";40.37661715;-3.70392800;"CALLE";"DOCTOR TOLOSA LATOUR";"14";"28026";"CALLE CRISTO DE LA VICTORIA, 167";"31045430";"2022-08-01 00:00:00.0";"330131";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972149";"Papelera";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"442658.896";"4484241.17";"ETRS89";40.50690517;-3.67678700;"CALLE";"SAN JUAN DE ORTEGA";"84 B";"28050";"CALLE ISABEL COLBRAND, 20 F";"31045155";"2022-08-01 00:00:00.0";"329823";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972150";"Papelera";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440355.306";"4480203.52";"ETRS89";40.47037015;-3.70359399;"PASEO";"DIRECCION";"303";"28029";"PASEO DIRECCION,303";"31028424";"2022-08-01 00:00:00.0";"330411";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972154";"Papelera";"055";"NUEVA ESPAÑA";"05";"CHAMARTIN";"OPERATIVO";"441698.342";"4479059.99";"ETRS89";40.46016409;-3.68764700;"CALLE";"DOCTOR FLEMING";"25";"28036";"CALLE JUAN HURTADO DE MENDOZA, 9";"11025647";"2022-08-01 00:00:00.0";"330479";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972155";"Papelera";"122";"ORCASUR";"12";"USERA";"OPERATIVO";"440839.56";"4469045.96";"ETRS89";40.36989214;-3.69684402;"CALLE";"SANTA MARIA REINA";"11";"28041";"CALLE SANTA MARIA REINA,11";"11081195";"2022-08-01 00:00:00.0";"330409";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972156";"Papelera";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"439925.904";"4469405.66";"ETRS89";40.37306717;-3.70763899;"AVENIDA";"POBLADOS";"167";"28026";"AVENIDA POBLADOS, 167";"31007158";"2022-08-01 00:00:00.0";"330167";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972161";"Papelera";"092";"ARGUELLES";"09";"MONCLOA-ARAVACA";"OPERATIVO";"439625.931";"4474960.49";"ETRS89";40.42308610;-3.71169899;"PLAZA";"ESPAÑA";"1 D";"28008";"PLAZA ESPAÑA, 3";"31068251";"2022-08-01 00:00:00.0";"330123";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972165";"Papelera";"121";"ORCASITAS";"12";"USERA";"OPERATIVO";"439119.333";"4468753.78";"ETRS89";40.36713617;-3.71707700;"CALLE";"BEASAIN";"33";"28041";"CALLE BEASAIN, 33";"31006149";"2022-08-01 00:00:00.0";"330420";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972166";"Papelera";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"439843.25";"4469632.99";"ETRS89";40.37510911;-3.70863399;"AVENIDA";"POBLADOS";"165";"28026";"AVENIDA POBLADOS, 165";"31007157";"2022-08-01 00:00:00.0";"330144";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972167";"Papelera";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"439714.439";"4469587.96";"ETRS89";40.37469415;-3.71014699;"AVENIDA";"RAFAELA YBARRA";"85";"28026";"AVENIDA POBLADOS, 165";"20153855";"2022-08-01 00:00:00.0";"330158";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972171";"Papelera";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438687.237";"4469907.65";"ETRS89";40.37749915;-3.72227699;"AUTOVÍA";"A-42";"5000 SA";"28026";"AVENIDA POBLADOS, 155";"31031213";"2022-08-01 00:00:00.0";"330625";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972172";"Papelera";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438485.679";"4469708.6";"ETRS89";40.37569115;-3.72463200;"CALLE";"UGENA";"16";"28025";"CALLE CAZALEGAS, 5 A";"31024786";"2022-08-01 00:00:00.0";"330624";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972176";"Papelera";"088";"EL GOLOSO";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"441693.437";"4484801.79";"ETRS89";40.51188814;-3.68823300;"AVENIDA";"SANTUARIO DE VALVERDE";"93 B";"28049";"AVENIDA SANTUARIO DE VALVERDE, 93";"31065622";"2022-08-01 00:00:00.0";"329744";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972177";"Papelera";"093";"CIUDAD UNIVERSITARIA";"09";"MONCLOA-ARAVACA";"OPERATIVO";"439444.126";"4478716.78";"ETRS89";40.45691110;-3.71420000;"AVENIDA";"DOCTOR FEDERICO RUBIO Y GALI";"75";"28040";"AVENIDA DOCTOR FEDERICO RUBIO Y GALI, 75";"11053479";"2022-08-01 00:00:00.0";"330041";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972178";"Papelera";"121";"ORCASITAS";"12";"USERA";"OPERATIVO";"439883.569";"4468773.04";"ETRS89";40.36736514;-3.70807799;"RONDA";"COOPERATIVAS";"6";"28041";"RONDA COOPERATIVAS, 1";"31024108";"2022-08-01 00:00:00.0";"330249";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972181";"Papelera";"093";"CIUDAD UNIVERSITARIA";"09";"MONCLOA-ARAVACA";"OPERATIVO";"439399.462";"4478782.42";"ETRS89";40.45749916;-3.71473299;"CALLE";"MARIA AUXILIADORA";"7";"28040";"CALLE MARIA AUXILIADORA, 7";"11053494";"2022-08-01 00:00:00.0";"330043";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972183";"Papelera";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447258.542";"4468888.24";"ETRS89";40.36890214;-3.62122699;"CALLE";"MALPICA DE TAJO";"18";"28031";"CALLE MALPICA DE TAJO,18";"20170642";"2022-08-01 00:00:00.0";"330593";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972188";"Papelera";"121";"ORCASITAS";"12";"USERA";"OPERATIVO";"439633.309";"4469180.22";"ETRS89";40.37101515;-3.71106400;"CALLE";"CAMINO VIEJO DE VILLAVERDE";"24";"28041";"CALLE CAMINO VIEJO DE VILLAVERDE, 24";"20179631";"2022-08-01 00:00:00.0";"330258";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972189";"Papelera";"182";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"OPERATIVO";"448638.704";"4469988.82";"ETRS89";40.37890313;-3.60506000;"CALLE";"POZA DE LA SAL";"10";"28031";"CALLE POZA DE LA SAL, 12";"11131664";"2022-08-01 00:00:00.0";"330636";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972191";"Papelera";"182";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"OPERATIVO";"448018.006";"4470053.59";"ETRS89";40.37944813;-3.61237700;"CALLE";"REAL DE ARGANDA";"51";"28031";"CALLE REAL DE ARGANDA, 51";"20076145";"2022-08-01 00:00:00.0";"330646";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972192";"Papelera";"081";"EL PARDO";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"434210.91";"4485781.09";"ETRS89";40.52015010;-3.77664900;"AVENIDA";"GUARDIA";"29";"28048";"AVENIDA GUARDIA,29";"31007031";"2022-08-01 00:00:00.0";"329876";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972194";"Papelera";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"443002.987";"4484229.76";"ETRS89";40.50682609;-3.67272499;"CALLE";"RABANAL DEL CAMINO";"3";"28050";"AVENIDA CAMINO DE SANTIAGO, 45 G";"31064310";"2022-08-01 00:00:00.0";"329828";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972197";"Papelera";"087";"MIRASIERRA";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"439932.98";"4483880.26";"ETRS89";40.50346108;-3.70892399;"AVENIDA";"MONASTERIO DE SILOS";"20";"28049";"AVENIDA SANTUARIO DE VALVERDE, 1";"31012172";"2022-08-01 00:00:00.0";"329770";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972198";"Papelera";"082";"FUENTELARREINA";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"437827.281";"4482066.171";"ETRS89";40.48696413;-3.73359599;"CALLE";"MARIA DE MAEZTU";"2";"28049";"CALLE MARIA DE MAEZTU,2";"31054537";"2022-08-01 00:00:00.0";"329847";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972202";"Papelera";"121";"ORCASITAS";"12";"USERA";"OPERATIVO";"439446.296";"4468804.41";"ETRS89";40.36761609;-3.71323099;"CALLE";"ALZOLA";"16";"28041";"CALLE ALZOLA, 103";"31009665";"2022-08-01 00:00:00.0";"330268";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972207";"Papelera";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"440394.107";"4469830.96";"ETRS89";40.37693211;-3.70216399;"CALLE";"DOCTOR TOLOSA LATOUR";"14";"28026";"CALLE DOCTOR TOLOSA LATOUR, 7";"31045430";"2022-08-01 00:00:00.0";"330134";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972208";"Papelera";"204";"ARCOS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447142.394";"4474526.41";"ETRS89";40.41968710;-3.62306299;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"139";"28037";"CALLE ARCOS DE JALON, 18";"11135557";"2022-08-01 00:00:00.0";"330173";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972211";"Papelera";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"440011.056";"4469841.01";"ETRS89";40.37699516;-3.70667699;"CALLE";"CRISTO DE LA VICTORIA";"225";"28026";"CALLE CRISTO DE LA VICTORIA, 225";"11085930";"2022-08-01 00:00:00.0";"330121";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972218";"Papelera";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"442875.484";"4483843.99";"ETRS89";40.50334216;-3.67419499;"CALLE";"SAN JUAN DE ORTEGA";"20 G";"28050";"PARQUE LAS TABLAS";"31026542";"2022-08-01 00:00:00.0";"329824";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972219";"Papelera";"085";"LA PAZ";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"440635.822";"4481879.06";"ETRS89";40.48548415;-3.70044199;"CALLE";"SANGENJO";"27";"28034";"CALLE SANGENJO, 27";"11045862";"2022-08-01 00:00:00.0";"329933";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972221";"Papelera";"121";"ORCASITAS";"12";"USERA";"OPERATIVO";"439568.266";"4469242.46";"ETRS89";40.37157112;-3.71183599;"CALLE";"CAMINO VIEJO DE VILLAVERDE";"18";"28041";"CALLE CAMINO VIEJO DE VILLAVERDE, 18";"20179622";"2022-08-01 00:00:00.0";"330260";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972227";"Papelera";"053";"CIUDAD JARDIN";"05";"CHAMARTIN";"OPERATIVO";"442585.204";"4477738.71";"ETRS89";40.44832314;-3.67706799;"CALLE";"VINAROZ";"29";"28002";"CALLE VINAROZ, 29";"11024027";"2022-08-01 00:00:00.0";"330541";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972229";"Papelera";"033";"ESTRELLA";"03";"RETIRO";"OPERATIVO";"443653.522";"4473964.272";"ETRS89";40.41439413;-3.66413599;"CALLE";"PEZ VOLADOR";"32";"28007";"CALLE PEZ VOLADOR,32";"11011971";"2022-08-01 00:00:00.0";"330059";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972236";"Papelera";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435878.002";"4469910.69";"ETRS89";40.37731512;-3.75536800;"AVENIDA";"POBLADOS";"74";"28044";"AVENIDA POBLADOS, 74";"20092564";"2022-08-01 00:00:00.0";"330683";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972241";"Papelera";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"441798.691";"4482378.11";"ETRS89";40.49006212;-3.68676799;"CALLE";"LABASTIDA";"14";"28034";"CALLE LABASTIDA, 14";"20152110";"2022-08-01 00:00:00.0";"329807";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972233";"Papelera";"121";"ORCASITAS";"12";"USERA";"OPERATIVO";"439616.78";"4469299.68";"ETRS89";40.37209011;-3.71127000;"CALLE";"CAMINO VIEJO DE VILLAVERDE";"10";"28041";"CALLE CAMINO VIEJO DE VILLAVERDE, 10";"20179610";"2022-08-01 00:00:00.0";"330262";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972235";"Papelera";"121";"ORCASITAS";"12";"USERA";"OPERATIVO";"439259.536";"4468819.35";"ETRS89";40.36773709;-3.71543200;"CALLE";"ALZOLA";"2";"28041";"CALLE SEGURA, 2";"31009657";"2022-08-01 00:00:00.0";"330270";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972238";"Papelera";"171";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"OPERATIVO";"439065.284";"4467847.63";"ETRS89";40.35896914;-3.71762699;"AVENIDA";"RAFAELA YBARRA";"130";"28041";"AVENIDA RAFAELA YBARRA, 135";"31054821";"2022-08-01 00:00:00.0";"330708";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972239";"Papelera";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"442936.662";"4478432.25";"ETRS89";40.45459508;-3.67298600;"CALLE";"URUGUAY";"14";"28016";"CALLE URUGUAY,14";"11024278";"2022-08-01 00:00:00.0";"330499";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972243";"Papelera";"084";"EL PILAR";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"440250.79";"4480736.19";"ETRS89";40.47516113;-3.70487699;"AVENIDA";"EL FERROL";"14";"28029";"AVENIDA EL FERROL, 14";"11046292";"2022-08-01 00:00:00.0";"329986";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972244";"Papelera";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438463.212";"4470344.07";"ETRS89";40.38141412;-3.72495799;"CALLE";"VIA LUSITANA";"48";"28025";"CALLE VIA LUSITANA, 46";"11079386";"2022-08-01 00:00:00.0";"330564";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972246";"Papelera";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"442708.538";"4484493.993";"ETRS89";40.50918612;-3.67622400;"CALLE";"FROMISTA";"9";"28050";"CALLE ISABEL COLBRAND, 16 F";"31045862";"2022-08-01 00:00:00.0";"329820";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972250";"Papelera";"083";"PEÑA GRANDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"438015.946";"4481963.37";"ETRS89";40.48605217;-3.73135999;"CALLE";"ARROYO DEL MONTE";"13";"28049";"null";"31055758";"2022-08-01 00:00:00.0";"329855";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972247";"Papelera";"087";"MIRASIERRA";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"440342.225";"4483600.58";"ETRS89";40.50097116;-3.70406800;"CALLE";"MONASTERIO DE EL PAULAR";"66";"28049";"CALLE ALGARROBO, 1";"31018627";"2022-08-01 00:00:00.0";"329774";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972249";"Papelera";"156";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"OPERATIVO";"444273.813";"4477941.3";"ETRS89";40.45026308;-3.65717399;"CALLE";"CIDAMON";"4";"28043";"CALLE CIDAMON, 4";"11111360";"2022-08-01 00:00:00.0";"330031";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972251";"Papelera";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447956.991";"4468562.23";"ETRS89";40.36600910;-3.61297400;"AVENIDA";"CERRO MILANO";"11";"28051";"AVENIDA CERRO MILANO,11";"31064534";"2022-08-01 00:00:00.0";"330525";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972254";"Papelera";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"442043.729";"4482380.54";"ETRS89";40.49010115;-3.68387699;"CALLE";"ISLA DE JAVA";"46";"28034";"CALLE ISLA DE JAVA, 46";"20019420";"2022-08-01 00:00:00.0";"329809";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972257";"Papelera";"115";"PUERTA BONITA";"11";"CARABANCHEL";"OPERATIVO";"437365.195";"4469869.83";"ETRS89";40.37706013;-3.73784599;"CALLE";"CARCASTILLO";"29";"28025";"CALLE CARCASTILLO, 29";"11076848";"2022-08-01 00:00:00.0";"330599";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972269";"Papelera";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"441464.221";"4484224.01";"ETRS89";40.50666715;-3.69088499;"CALLE";"CABALLERO DE LA TRISTE FIGURA";"47";"28034";"CALLE CABALLERO DE LA TRISTE FIGURA, 47";"20088144";"2022-08-01 00:00:00.0";"329778";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
"8972275";"Papelera";"093";"CIUDAD UNIVERSITARIA";"09";"MONCLOA-ARAVACA";"OPERATIVO";"439411.27";"4478135.37";"ETRS89";40.45167114;-3.71453199;"CALLE";"RECTOR ROYO-VILLANOVA";"10 C";"28040";"CALLE RECTOR ROYO-VILLANOVA, 10 C";"20107953";"2022-08-01 00:00:00.0";"330052";"5PPL";"PARQUES/ZONAS VERDES";"50_LTS_ZV_EX"
